item_id,category_id,aspect,importance,mode,cardinality,allowed_values,values_sample,title
256508244327,46413,Type,required,FREE_TEXT,SINGLE,34,"Arc Welder | Butane Torch | Desoldering Pump | Electric Soldering Iron Kit | Electric Soldering Pump | Electrode","Wood Burning Wood Working and Assorted Soldering Tips Stencil Set Crafting 28pc"
256510041721,158951,"Expiration Date",recommended,FREE_TEXT,SINGLE,0,,"Sports Belt 8 Inch Expanding Pocket Black Reflective Strips Running Hiking"
256510041721,158951,Style,recommended,FREE_TEXT,SINGLE,0,,"Sports Belt 8 Inch Expanding Pocket Black Reflective Strips Running Hiking"
256510041721,158951,"California Prop 65 Warning",recommended,FREE_TEXT,SINGLE,0,,"Sports Belt 8 Inch Expanding Pocket Black Reflective Strips Running Hiking"
256510041721,158951,"Item Diameter",recommended,FREE_TEXT,SINGLE,0,,"Sports Belt 8 Inch Expanding Pocket Black Reflective Strips Running Hiking"
256510041721,158951,"Item Weight",recommended,FREE_TEXT,SINGLE,0,,"Sports Belt 8 Inch Expanding Pocket Black Reflective Strips Running Hiking"
256510041721,158951,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"Sports Belt 8 Inch Expanding Pocket Black Reflective Strips Running Hiking"
256510041723,163824,Model,recommended,FREE_TEXT,SINGLE,0,,"ASR Outdoor ASRO85GSS-359 Sand Scoop for Metal Detecting"
256510041723,163824,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"ASR Outdoor ASRO85GSS-359 Sand Scoop for Metal Detecting"
256510041735,64602,"California Prop 65 Warning",recommended,FREE_TEXT,SINGLE,0,,"KidPlay Karaoke Keyboard - Blue"
256510041735,64602,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"KidPlay Karaoke Keyboard - Blue"
256510041753,27362,"California Prop 65 Warning",recommended,FREE_TEXT,SINGLE,0,,"GEAR AID Anti-Fog Spray for All Goggles, Masks and Eyewear, 0.5 fl oz"
256510041753,27362,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"GEAR AID Anti-Fog Spray for All Goggles, Masks and Eyewear, 0.5 fl oz"
256510041765,28133,"California Prop 65 Warning",recommended,FREE_TEXT,SINGLE,0,,"GEAR AID Revivex Boot, Shoe Cleaner, Leather Suede Fabric, Concentrated, 4 fl oz"
256510041765,28133,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"GEAR AID Revivex Boot, Shoe Cleaner, Leather Suede Fabric, Concentrated, 4 fl oz"
256510041773,118867,"California Prop 65 Warning",recommended,FREE_TEXT,SINGLE,0,,"Metal Detector 12"" Serrated Edge Digger, Garden Weed Lawn Mower Tool"
256510041773,118867,"Personalization Instructions",recommended,FREE_TEXT,SINGLE,0,,"Metal Detector 12"" Serrated Edge Digger, Garden Weed Lawn Mower Tool"
256510041789,181379,"EPA Registration Number",recommended,FREE_TEXT,SINGLE,0,,"GEAR AID Hip Adjust Buckle, 1"", 1.5"", Black"
256510041789,181379,Accents,recommended,FREE_TEXT,MULTI,0,,"GEAR AID Hip Adjust Buckle, 1"", 1.5"", Black"
256510041789,181379,"California Prop 65 Warning",recommended,FREE_TEXT,SINGLE,0,,"GEAR AID Hip Adjust Buckle, 1"", 1.5"", Black"
256510041789,181379,Event,recommended,FREE_TEXT,MULTI,0,,"GEAR AID Hip Adjust Buckle, 1"", 1.5"", Black"
256510041789,181379,"Event Type",recommended,FREE_TEXT,SINGLE,0,,"GEAR AID Hip Adjust Buckle, 1"", 1.5"", Black"
256510041789,181379,"Item Depth",recommended,FREE_TEXT,SINGLE,0,,"GEAR AID Hip Adjust Buckle, 1"", 1.5"", Black"
256510041789,181379,"Item Weight",recommended,FREE_TEXT,SINGLE,0,,"GEAR AID Hip Adjust Buckle, 1"", 1.5"", Black"
256510041789,181379,"Pocket Type",recommended,FREE_TEXT,SINGLE,0,,"GEAR AID Hip Adjust Buckle, 1"", 1.5"", Black"
256510041789,181379,Position,recommended,FREE_TEXT,SINGLE,0,,"GEAR AID Hip Adjust Buckle, 1"", 1.5"", Black"
256510041789,181379,"Product Line",recommended,FREE_TEXT,SINGLE,0,,"GEAR AID Hip Adjust Buckle, 1"", 1.5"", Black"
256510041789,181379,"Strap Length",recommended,FREE_TEXT,SINGLE,0,,"GEAR AID Hip Adjust Buckle, 1"", 1.5"", Black"
256510041789,181379,Team,recommended,FREE_TEXT,MULTI,0,,"GEAR AID Hip Adjust Buckle, 1"", 1.5"", Black"
256510041789,181379,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"GEAR AID Hip Adjust Buckle, 1"", 1.5"", Black"
256510041808,11872,"Personalization Instructions",recommended,FREE_TEXT,SINGLE,0,,"Home Essentials Nail Files Buffers Emery Boards Beauty Tools Set Mani Pedi 18pc"
256510041808,11872,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"Home Essentials Nail Files Buffers Emery Boards Beauty Tools Set Mani Pedi 18pc"
256510047585,112581,"Power Consumption",recommended,FREE_TEXT,SINGLE,0,,"Universal Rechargeable Phone Stand Table Lamp Touch Switch 120 Lumen"
256510047585,112581,"Light Color",recommended,FREE_TEXT,MULTI,0,,"Universal Rechargeable Phone Stand Table Lamp Touch Switch 120 Lumen"
256510047585,112581,Lumens,recommended,FREE_TEXT,SINGLE,0,,"Universal Rechargeable Phone Stand Table Lamp Touch Switch 120 Lumen"
256510047585,112581,"Bulb Shape Code",recommended,FREE_TEXT,SINGLE,0,,"Universal Rechargeable Phone Stand Table Lamp Touch Switch 120 Lumen"
256510047585,112581,"Item Weight",recommended,FREE_TEXT,SINGLE,0,,"Universal Rechargeable Phone Stand Table Lamp Touch Switch 120 Lumen"
256510047585,112581,"Product Line",recommended,FREE_TEXT,SINGLE,0,,"Universal Rechargeable Phone Stand Table Lamp Touch Switch 120 Lumen"
256510047585,112581,"EPREL Registration Number",recommended,FREE_TEXT,SINGLE,0,,"Universal Rechargeable Phone Stand Table Lamp Touch Switch 120 Lumen"
256510047585,112581,"Personalization Instructions",recommended,FREE_TEXT,SINGLE,0,,"Universal Rechargeable Phone Stand Table Lamp Touch Switch 120 Lumen"
256510047585,112581,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"Universal Rechargeable Phone Stand Table Lamp Touch Switch 120 Lumen"
256510047588,98968,"California Prop 65 Warning",recommended,FREE_TEXT,SINGLE,0,,"Water Resistant Storage Belt Waist Travel Pouch Adjustable Buckle"
256510047588,98968,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"Water Resistant Storage Belt Waist Travel Pouch Adjustable Buckle"
256510047589,45452,"California Prop 65 Warning",recommended,FREE_TEXT,SINGLE,0,,"Exfoliating Bath Mitt Shower Loofah Accessory - White"
256510047589,45452,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"Exfoliating Bath Mitt Shower Loofah Accessory - White"
256510047590,22700,"Item Weight",recommended,FREE_TEXT,SINGLE,0,,"24 Piece set ASR Outdoor Gun Cleaning Kit Brass Punches Brushes and Patches"
256510047590,22700,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"24 Piece set ASR Outdoor Gun Cleaning Kit Brass Punches Brushes and Patches"
256510047592,8504,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"GEAR AID Revivex Rubber Boot Treatment and Neoprene Protector, 4 fl oz"
256510047593,183125,"California Prop 65 Warning",recommended,FREE_TEXT,SINGLE,0,,"Gray Duct Tape 2 Inch Wide High Quality Adhesive Gear - 30ft Roll"
256510047593,183125,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"Gray Duct Tape 2 Inch Wide High Quality Adhesive Gear - 30ft Roll"
256510047596,8504,"California Prop 65 Warning",recommended,FREE_TEXT,SINGLE,0,,"GEAR AID Care Kit with Revivex Pro Cleaner and Durable Water Repellent Spray"
256510047596,8504,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"GEAR AID Care Kit with Revivex Pro Cleaner and Durable Water Repellent Spray"
256510047597,36120,"California Prop 65 Warning",recommended,FREE_TEXT,SINGLE,0,,"Seam Grip SIL Silicone Sealant and Silnylon Patches for Silnylon Tents and Tarps"
256510047597,36120,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"Seam Grip SIL Silicone Sealant and Silnylon Patches for Silnylon Tents and Tarps"
256510047607,22700,"Item Weight",recommended,FREE_TEXT,SINGLE,0,,"ASR Outdoor 66pc Pistol Cleaning Kit In Zippered Shell Case"
256510047607,22700,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"ASR Outdoor 66pc Pistol Cleaning Kit In Zippered Shell Case"
256510047608,27363,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"GEAR AID Revivex Down Cleaner and Wash for Jackets and Sleeping Bags, 1 Gallon"
256510047609,16507,"California Prop 65 Warning",recommended,FREE_TEXT,SINGLE,0,,"Universal Hobby Cutting Mat 5""x9"" Self-Repairing - Green"
256510047611,75035,"Expiration Date",recommended,FREE_TEXT,SINGLE,0,,"100 PC Emergency Waterproof First Aid Dry Sack Kit Camping Outdoors"
256510047611,75035,"Personalization Instructions",recommended,FREE_TEXT,SINGLE,0,,"100 PC Emergency Waterproof First Aid Dry Sack Kit Camping Outdoors"
256510047611,75035,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"100 PC Emergency Waterproof First Aid Dry Sack Kit Camping Outdoors"
256510047616,8504,"California Prop 65 Warning",recommended,FREE_TEXT,SINGLE,0,,"GEAR AID Care Kit with Pro Cleaner,Water Repellent Spray and Mini Patches"
256510047616,8504,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"GEAR AID Care Kit with Pro Cleaner,Water Repellent Spray and Mini Patches"
256510047618,122718,"California Prop 65 Warning",recommended,FREE_TEXT,SINGLE,0,,"Universal 5pc Hobby Tweezer Set Stainless Steel"
256510047618,122718,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"Universal 5pc Hobby Tweezer Set Stainless Steel"
256510047619,8504,"California Prop 65 Warning",recommended,FREE_TEXT,SINGLE,0,,"GEAR AID Zipper Pulls, Backpack Bag Repair, Set of 2"
256510047619,8504,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"GEAR AID Zipper Pulls, Backpack Bag Repair, Set of 2"
256510047624,42266,"Item Diameter",recommended,FREE_TEXT,SINGLE,0,,"Universal Tool Cloth Polishing Buff Wheel 2 Inch Diameter Soft Muslin"
256510047624,42266,"Item Weight",recommended,FREE_TEXT,SINGLE,0,,"Universal Tool Cloth Polishing Buff Wheel 2 Inch Diameter Soft Muslin"
256510047624,42266,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"Universal Tool Cloth Polishing Buff Wheel 2 Inch Diameter Soft Muslin"
256510047628,36109,"EPA Registration Number",recommended,FREE_TEXT,SINGLE,0,,"GEAR AID Strap Tender for 1"" Webbing"
256510047628,36109,Accents,recommended,FREE_TEXT,MULTI,0,,"GEAR AID Strap Tender for 1"" Webbing"
256510047628,36109,"California Prop 65 Warning",recommended,FREE_TEXT,SINGLE,0,,"GEAR AID Strap Tender for 1"" Webbing"
256510047628,36109,Event,recommended,FREE_TEXT,MULTI,0,,"GEAR AID Strap Tender for 1"" Webbing"
256510047628,36109,"Event Type",recommended,FREE_TEXT,SINGLE,0,,"GEAR AID Strap Tender for 1"" Webbing"
256510047628,36109,"Item Depth",recommended,FREE_TEXT,SINGLE,0,,"GEAR AID Strap Tender for 1"" Webbing"
256510047628,36109,"Item Weight",recommended,FREE_TEXT,SINGLE,0,,"GEAR AID Strap Tender for 1"" Webbing"
256510047628,36109,"Pocket Type",recommended,FREE_TEXT,SINGLE,0,,"GEAR AID Strap Tender for 1"" Webbing"
256510047628,36109,Position,recommended,FREE_TEXT,SINGLE,0,,"GEAR AID Strap Tender for 1"" Webbing"
256510047628,36109,"Product Line",recommended,FREE_TEXT,SINGLE,0,,"GEAR AID Strap Tender for 1"" Webbing"
256510047628,36109,"Strap Length",recommended,FREE_TEXT,SINGLE,0,,"GEAR AID Strap Tender for 1"" Webbing"
256510047628,36109,Team,recommended,FREE_TEXT,MULTI,0,,"GEAR AID Strap Tender for 1"" Webbing"
256510047628,36109,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"GEAR AID Strap Tender for 1"" Webbing"
256510047646,71161,"California Prop 65 Warning",recommended,FREE_TEXT,SINGLE,0,,"GEAR AID Sea Drops Anti-fog and Cleaner for Dive and Snorkel Masks, 1.25 fl oz"
256510047648,27363,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"GEAR AID Revivex Pro Cleaner Wash for GORE-TEX Jackets Tents Outdoor Gear, 1 Gal"
256510047655,75041,"California Prop 65 Warning",recommended,FREE_TEXT,SINGLE,0,,"Key Chain ID Pill Holder Plastic Coated Interior O Ring Cap (Assorted Colors)"
256510047655,75041,"Personalization Instructions",recommended,FREE_TEXT,SINGLE,0,,"Key Chain ID Pill Holder Plastic Coated Interior O Ring Cap (Assorted Colors)"
256510047655,75041,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"Key Chain ID Pill Holder Plastic Coated Interior O Ring Cap (Assorted Colors)"
256510047656,303,"Item Diameter",recommended,FREE_TEXT,SINGLE,0,,"ToolTreaux Hook and Pick Precision Automotive Tool Set Puller Removers 6 Pieces"
256510047656,303,"Item Weight",recommended,FREE_TEXT,SINGLE,0,,"ToolTreaux Hook and Pick Precision Automotive Tool Set Puller Removers 6 Pieces"
256510047656,303,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"ToolTreaux Hook and Pick Precision Automotive Tool Set Puller Removers 6 Pieces"
256510047660,29574,"California Prop 65 Warning",recommended,FREE_TEXT,SINGLE,0,,"GEAR AID Silicone Grease, Rubber Conditioner and Lubricant for Dive Gear 0.25 oz"
256510047660,29574,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"GEAR AID Silicone Grease, Rubber Conditioner and Lubricant for Dive Gear 0.25 oz"
256510047661,8504,"California Prop 65 Warning",recommended,FREE_TEXT,SINGLE,0,,"GEAR AID Care Kit with Pro Cleaner, Wash-In Water Repellent and Mini Patches"
256510047661,8504,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"GEAR AID Care Kit with Pro Cleaner, Wash-In Water Repellent and Mini Patches"
256510047684,67019,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"Safety Goggles Eye Protection"
256510047690,45112,"California Prop 65 Warning",recommended,FREE_TEXT,SINGLE,0,,"Fingerlings Secret Diary Girls Journal Set"
256510047690,45112,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"Fingerlings Secret Diary Girls Journal Set"
256510047693,183393,"California Prop 65 Warning",recommended,FREE_TEXT,SINGLE,0,,"Durable Portable Work Light Indoor Outdoor Multi Use Black 750 Lumen"
256510047693,183393,"EPREL Registration Number",recommended,FREE_TEXT,SINGLE,0,,"Durable Portable Work Light Indoor Outdoor Multi Use Black 750 Lumen"
256510047693,183393,"Personalization Instructions",recommended,FREE_TEXT,SINGLE,0,,"Durable Portable Work Light Indoor Outdoor Multi Use Black 750 Lumen"
256510047693,183393,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"Durable Portable Work Light Indoor Outdoor Multi Use Black 750 Lumen"
256510047695,122718,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"5pc Universal Tweezer Set Stainless Steel, 5"""
256510047696,166126,"California Prop 65 Warning",recommended,FREE_TEXT,SINGLE,0,,"Ceramic Non-Metal Micro Striker Create Sparks Emergency Fire Starter"
256510047696,166126,"Item Weight",recommended,FREE_TEXT,SINGLE,0,,"Ceramic Non-Metal Micro Striker Create Sparks Emergency Fire Starter"
256510047696,166126,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"Ceramic Non-Metal Micro Striker Create Sparks Emergency Fire Starter"
256510047702,50816,"California Prop 65 Warning",recommended,FREE_TEXT,SINGLE,0,,"GEAR AID 550 Paracord and Carabiner 7 Strand Utility Camping, Reflective, 100 ft"
256510047704,27362,"California Prop 65 Warning",recommended,FREE_TEXT,SINGLE,0,,"GEAR AID Wash-in Water Repellent, Concentrated Formula for Outerwear, 10 fl oz"
256510047704,27362,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"GEAR AID Wash-in Water Repellent, Concentrated Formula for Outerwear, 10 fl oz"
256510047719,109492,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"ASR Outdoor Elastic Shock Cord Natural Rubber 30 Feet 3mm Diameter - Black"
256510047916,50816,"California Prop 65 Warning",recommended,FREE_TEXT,SINGLE,0,,"GEAR AID 550 Paracord and Carabiner 7 Strand Utility, Camping, Reflective, 30 ft"
256510047921,101915,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"Universal Tool Ice Tempered S Steel Salon Hairdressing Barber Scissor 5.5 inch"
256510047923,262020,"California Prop 65 Warning",recommended,FREE_TEXT,SINGLE,0,,"SE JT114RS 10"" Aluminum Ring Stick"
256510047923,262020,MPN,recommended,FREE_TEXT,MULTI,0,,"SE JT114RS 10"" Aluminum Ring Stick"
256510047923,262020,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"SE JT114RS 10"" Aluminum Ring Stick"
256510047925,73522,"California Prop 65 Warning",recommended,FREE_TEXT,SINGLE,0,,"Recurved Blade Machete with Zigzag Serrated Spine and Paracord Handle 15"""
256510047926,11872,"Personalization Instructions",recommended,FREE_TEXT,SINGLE,0,,"ToolTreaux Beauty Tool Kit Nail Clipper Brush Eyelash Curler Pore Cleaner - 9pc"
256510047926,11872,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"ToolTreaux Beauty Tool Kit Nail Clipper Brush Eyelash Curler Pore Cleaner - 9pc"
256510047928,36120,"California Prop 65 Warning",recommended,FREE_TEXT,SINGLE,0,,"GEAR AID Tenacious Tape Mesh Patches for Tent and Bug Screen Repair, 3"" Rounds"
256510047928,36120,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"GEAR AID Tenacious Tape Mesh Patches for Tent and Bug Screen Repair, 3"" Rounds"
256510047937,1300,"California Prop 65 Warning",recommended,FREE_TEXT,SINGLE,0,,"GEAR AID Wetsuit Cleaner and Conditioner for Neoprene, Concentrated, 10 fl oz"
256510047945,183319,"California Prop 65 Warning",recommended,FREE_TEXT,SINGLE,0,,"Spatula Wax Carver Ceramic Pottery Double Ended Tool Set"
256510047945,183319,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"Spatula Wax Carver Ceramic Pottery Double Ended Tool Set"
256510047946,101915,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"Universal Tool Ice Tempered S Steel Salon Hairdressing Barber Scissor 7.5 inch"
256510047954,183394,"California Prop 65 Warning",recommended,FREE_TEXT,SINGLE,0,,"Hanging Cinema String Light Boxes - 90 Characters, 20 Boxes"
256510047954,183394,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"Hanging Cinema String Light Boxes - 90 Characters, 20 Boxes"
256510047955,11872,"Personalization Instructions",recommended,FREE_TEXT,SINGLE,0,,"Home Essentials Manicure Pedicure Foot Scrubber Foot File Callus Remover - Blue"
256510047955,11872,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"Home Essentials Manicure Pedicure Foot Scrubber Foot File Callus Remover - Blue"
256510047956,50816,"California Prop 65 Warning",recommended,FREE_TEXT,SINGLE,0,,"GEAR AID 325 Paracord and Carabiner, 3mm Utility Cord for Camping & Hiking, 50ft"
256510047965,260134,"California Prop 65 Warning",recommended,FREE_TEXT,SINGLE,0,,"GEAR AID Revivex Odor Eliminator for Tents, Footwear and Sports Gear, 2 fl oz"
256510047965,260134,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"GEAR AID Revivex Odor Eliminator for Tents, Footwear and Sports Gear, 2 fl oz"
256510047966,43504,"California Prop 65 Warning",recommended,FREE_TEXT,SINGLE,0,,"100 Pieces Self Locking Plastic Bags 2mm Thick All Purpose Storage Various Sizes"
256510047966,43504,"Personalization Instructions",recommended,FREE_TEXT,SINGLE,0,,"100 Pieces Self Locking Plastic Bags 2mm Thick All Purpose Storage Various Sizes"
256510047966,43504,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"100 Pieces Self Locking Plastic Bags 2mm Thick All Purpose Storage Various Sizes"
256510047969,50382,"Item Depth",recommended,FREE_TEXT,SINGLE,0,,"High Speed Steel Step Drill Bits Locking Hex Shank Assorted - 3pc"
256510047969,50382,"California Prop 65 Warning",recommended,FREE_TEXT,SINGLE,0,,"High Speed Steel Step Drill Bits Locking Hex Shank Assorted - 3pc"
256510047969,50382,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"High Speed Steel Step Drill Bits Locking Hex Shank Assorted - 3pc"
256510047987,67421,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"JoJo Siwa Brush Buddies Kids Toothbrush Ultra Soft Bristles with Plastic Cap"
256510047992,181398,"California Prop 65 Warning",recommended,FREE_TEXT,SINGLE,0,,"GEAR AID Quick Dry Microfiber Towel for Travel, Camping and Sports, L, 30"" x 50"""
256510047992,181398,MPN,recommended,FREE_TEXT,MULTI,0,,"GEAR AID Quick Dry Microfiber Towel for Travel, Camping and Sports, L, 30"" x 50"""
256510047992,181398,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"GEAR AID Quick Dry Microfiber Towel for Travel, Camping and Sports, L, 30"" x 50"""
256510047994,29577,"California Prop 65 Warning",recommended,FREE_TEXT,SINGLE,0,,"GEAR AID Akua Blunt Tip Paddle Knife with 3"" Serrated Blade and Sheath, Black"
256510047998,183124,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"ToolTreaux 10 Watt Mini Glue Gun and Hot Glue Sticks Crafting Supplies Kit, 15pc"
256510048002,46282,"California Prop 65 Warning",recommended,FREE_TEXT,SINGLE,0,,"Flexible Plastic Kitchen Cutting Board 12 Inch x 15 Inch - 4pk"
256510048002,46282,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"Flexible Plastic Kitchen Cutting Board 12 Inch x 15 Inch - 4pk"
256510048002,46282,"Personalization Instructions",recommended,FREE_TEXT,SINGLE,0,,"Flexible Plastic Kitchen Cutting Board 12 Inch x 15 Inch - 4pk"
256510048004,29574,"California Prop 65 Warning",recommended,FREE_TEXT,SINGLE,0,,"GEAR AID Sea Buff Dive Mask and Slate Cleaner, 1.25 fl oz"
256510048004,29574,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"GEAR AID Sea Buff Dive Mask and Slate Cleaner, 1.25 fl oz"
256510048011,181379,"EPA Registration Number",recommended,FREE_TEXT,SINGLE,0,,"GEAR AID Ellipse Cord Locks, Black, Orange"
256510048011,181379,Accents,recommended,FREE_TEXT,MULTI,0,,"GEAR AID Ellipse Cord Locks, Black, Orange"
256510048011,181379,"California Prop 65 Warning",recommended,FREE_TEXT,SINGLE,0,,"GEAR AID Ellipse Cord Locks, Black, Orange"
256510048011,181379,Event,recommended,FREE_TEXT,MULTI,0,,"GEAR AID Ellipse Cord Locks, Black, Orange"
256510048011,181379,"Event Type",recommended,FREE_TEXT,SINGLE,0,,"GEAR AID Ellipse Cord Locks, Black, Orange"
256510048011,181379,"Item Depth",recommended,FREE_TEXT,SINGLE,0,,"GEAR AID Ellipse Cord Locks, Black, Orange"
256510048011,181379,"Item Weight",recommended,FREE_TEXT,SINGLE,0,,"GEAR AID Ellipse Cord Locks, Black, Orange"
256510048011,181379,"Pocket Type",recommended,FREE_TEXT,SINGLE,0,,"GEAR AID Ellipse Cord Locks, Black, Orange"
256510048011,181379,Position,recommended,FREE_TEXT,SINGLE,0,,"GEAR AID Ellipse Cord Locks, Black, Orange"
256510048011,181379,"Product Line",recommended,FREE_TEXT,SINGLE,0,,"GEAR AID Ellipse Cord Locks, Black, Orange"
256510048011,181379,"Strap Length",recommended,FREE_TEXT,SINGLE,0,,"GEAR AID Ellipse Cord Locks, Black, Orange"
256510048011,181379,Team,recommended,FREE_TEXT,MULTI,0,,"GEAR AID Ellipse Cord Locks, Black, Orange"
256510048011,181379,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"GEAR AID Ellipse Cord Locks, Black, Orange"
256510048012,181412,"EPA Registration Number",recommended,FREE_TEXT,SINGLE,0,,"ASR Outdoor First Aid Bug Out Emergency Light Mylar Foil Space Blanket"
256510048012,181412,"Item Weight",recommended,FREE_TEXT,SINGLE,0,,"ASR Outdoor First Aid Bug Out Emergency Light Mylar Foil Space Blanket"
256510048012,181412,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"ASR Outdoor First Aid Bug Out Emergency Light Mylar Foil Space Blanket"
256510048021,20688,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"Beille Rubber 4 in 1 Non Slip Multipurpose Adjustable Easy Grip Jar Opener Tool"
256510048021,20688,"Personalization Instructions",recommended,FREE_TEXT,SINGLE,0,,"Beille Rubber 4 in 1 Non Slip Multipurpose Adjustable Easy Grip Jar Opener Tool"
256510048023,181379,"EPA Registration Number",recommended,FREE_TEXT,SINGLE,0,,"GEAR AID Dual Adjust Replacement Buckle Kit, Various Sizes, Multi-pack"
256510048023,181379,Accents,recommended,FREE_TEXT,MULTI,0,,"GEAR AID Dual Adjust Replacement Buckle Kit, Various Sizes, Multi-pack"
256510048023,181379,"California Prop 65 Warning",recommended,FREE_TEXT,SINGLE,0,,"GEAR AID Dual Adjust Replacement Buckle Kit, Various Sizes, Multi-pack"
256510048023,181379,Event,recommended,FREE_TEXT,MULTI,0,,"GEAR AID Dual Adjust Replacement Buckle Kit, Various Sizes, Multi-pack"
256510048023,181379,"Event Type",recommended,FREE_TEXT,SINGLE,0,,"GEAR AID Dual Adjust Replacement Buckle Kit, Various Sizes, Multi-pack"
256510048023,181379,"Item Depth",recommended,FREE_TEXT,SINGLE,0,,"GEAR AID Dual Adjust Replacement Buckle Kit, Various Sizes, Multi-pack"
256510048023,181379,"Item Weight",recommended,FREE_TEXT,SINGLE,0,,"GEAR AID Dual Adjust Replacement Buckle Kit, Various Sizes, Multi-pack"
256510048023,181379,MPN,recommended,FREE_TEXT,MULTI,0,,"GEAR AID Dual Adjust Replacement Buckle Kit, Various Sizes, Multi-pack"
256510048023,181379,"Pocket Type",recommended,FREE_TEXT,SINGLE,0,,"GEAR AID Dual Adjust Replacement Buckle Kit, Various Sizes, Multi-pack"
256510048023,181379,Position,recommended,FREE_TEXT,SINGLE,0,,"GEAR AID Dual Adjust Replacement Buckle Kit, Various Sizes, Multi-pack"
256510048023,181379,"Product Line",recommended,FREE_TEXT,SINGLE,0,,"GEAR AID Dual Adjust Replacement Buckle Kit, Various Sizes, Multi-pack"
256510048023,181379,"Strap Length",recommended,FREE_TEXT,SINGLE,0,,"GEAR AID Dual Adjust Replacement Buckle Kit, Various Sizes, Multi-pack"
256510048023,181379,Team,recommended,FREE_TEXT,MULTI,0,,"GEAR AID Dual Adjust Replacement Buckle Kit, Various Sizes, Multi-pack"
256510048023,181379,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"GEAR AID Dual Adjust Replacement Buckle Kit, Various Sizes, Multi-pack"
256510048028,183161,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"Universal Tool Acid Brush Set 6 Inch Metal Handle for Acid Glue Paste 12pc Set"
256510048035,50382,"Item Depth",recommended,FREE_TEXT,SINGLE,0,,"Tooltreaux High Speed Stainless Steel Drill Bits Set 1.05 to 2mm 15 Pieces"
256510048035,50382,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"Tooltreaux High Speed Stainless Steel Drill Bits Set 1.05 to 2mm 15 Pieces"
