Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Accessory size (product.metafields.shopify.accessory-size),Activity (product.metafields.shopify.activity),Age group (product.metafields.shopify.age-group),Animal type (product.metafields.shopify.animal-type),Authenticity (product.metafields.shopify.authenticity),Bag/Case closure (product.metafields.shopify.bag-case-closure),Bag/Case features (product.metafields.shopify.bag-case-features),Bag/Case material (product.metafields.shopify.bag-case-material),Bag/Case storage features (product.metafields.shopify.bag-case-storage-features),Battery type (product.metafields.shopify.battery-type),Blade design (product.metafields.shopify.blade-design),Blade material (product.metafields.shopify.blade-material),Bug type (product.metafields.shopify.bug-type),Candle type (product.metafields.shopify.candle-type),Carabiner gate type (product.metafields.shopify.carabiner-gate-type),Carabiner shape (product.metafields.shopify.carabiner-shape),Care instructions (product.metafields.shopify.care-instructions),Carry options (product.metafields.shopify.carry-options),Case color (product.metafields.shopify.case-color),Clothing accessory material (product.metafields.shopify.clothing-accessory-material),Color (product.metafields.shopify.color-pattern),Compass style (product.metafields.shopify.compass-style),Condition (product.metafields.shopify.condition),Drinkware material (product.metafields.shopify.drinkware-material),Fabric (product.metafields.shopify.fabric),Features (product.metafields.shopify.features),First aid kit components (product.metafields.shopify.first-aid-kit-components),First aid kit usage (product.metafields.shopify.first-aid-kit-usage),Geological era (product.metafields.shopify.geological-era),Hand warmer type (product.metafields.shopify.hand-warmer-type),Handle material (product.metafields.shopify.handle-material),Hardware material (product.metafields.shopify.hardware-material),Housing material (product.metafields.shopify.housing-material),Hunting/Survival knife design (product.metafields.shopify.hunting-survival-knife-design),Knife type (product.metafields.shopify.knife-type),Light color (product.metafields.shopify.light-color),Light source (product.metafields.shopify.light-source),Light temperature (product.metafields.shopify.light-temperature),Lighting features (product.metafields.shopify.lighting-features),Lock type (product.metafields.shopify.lock-type),Material (product.metafields.shopify.material),Neckline (product.metafields.shopify.neckline),Net material (product.metafields.shopify.net-material),Notepad cover type (product.metafields.shopify.notepad-cover-type),Notepad design (product.metafields.shopify.notepad-design),Outerwear clothing features (product.metafields.shopify.outerwear-clothing-features),Paper type (product.metafields.shopify.paper-type),Power source (product.metafields.shopify.power-source),Product use (product.metafields.shopify.product-use),Rarity (product.metafields.shopify.rarity),Recommended age group (product.metafields.shopify.recommended-age-group),Scent (product.metafields.shopify.scent),Seat type (product.metafields.shopify.seat-type),Sheet color (product.metafields.shopify.sheet-color),Size (product.metafields.shopify.size),Sleeve length type (product.metafields.shopify.sleeve-length-type),Suitable space (product.metafields.shopify.suitable-space),Target gender (product.metafields.shopify.target-gender),Tool/Utensil material (product.metafields.shopify.tool-utensil-material),Toy/Game material (product.metafields.shopify.toy-game-material),Usage type (product.metafields.shopify.usage-type),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Status
gold-rush-prospecting-sand-scoop-beveled-riffle-edge-12-5-inch-green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/GP3-SS26GN-R_riffle_scoop_detail_02.jpg?v=1755633454,2,gold rush proscpecting sand scoop with riffled edge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gold-rush-prospecting-sand-scoop-beveled-riffle-edge-12-5-inch-green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/GP3-SS26GN-R_riffle_scoop_scale.jpg?v=1755633448,3,gold rush proscpecting sand scoop with riffled edge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gold-rush-prospecting-sand-scoop-beveled-riffle-edge-12-5-inch-green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/GP3-SS26GN-R_riffle_scoop_detail_03.jpg?v=1753473270,4,gold rush proscpecting sand scoop with riffled edge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gold-rush-prospecting-sand-scoop-beveled-riffle-edge-12-5-inch-green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/GP3-SS26GN-R_riffle_scoop_detail_04.jpg?v=1753473270,5,gold rush proscpecting sand scoop with riffled edge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gold-rush-prospecting-sand-scoop-beveled-riffle-edge-12-5-inch-green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/GP3-SS26GN-R_riffle_scoop_detail_01.jpg?v=1753473270,6,gold rush proscpecting sand scoop with riffled edge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gold-mining-compact-magnetic-prospectors-pick-axe,"Heavy Duty Collapsable Magnetic Prospectors Pick Axe Gold Prospecting Equipment, Silver","<ul>
<li>
<strong>GOLD MINING PICK AXE: </strong>Overall Length: 18.75 inch; Collapsed Length: 10 inches; Comes with convenient nylon carry case to keep all parts together when not in use<br>
</li>
</ul>
<ul>
<li>
<strong>MAGNETIC HEAD: </strong>Embedded in the head and handle of this gold prospecting tool is two, strong 15lbs that will pick up iron targets while you are digging, saving you valuable time</li>
</ul>
<ul>
<li>
<strong>GOLD PROSPECTING EQUIPMENT: </strong>Well balanced for lightweight portability the body is made from aluminum while the head is made from hardened stainless steel for breaking apart tough soil or gravel <br><br>
</li>
<li>
<strong>EASY GRIP: </strong>Knurled aluminum handle for a secure grip when in use<br><br>
</li>
<li>
<strong>FOUR PARTS</strong>:<strong> </strong>Collapses into four separate parts that fit snugly into the nylon canvas case with belt loop</li>
</ul>
<p><br></p>
<p>Whether gold panning, treasuring hunting, camping or even gardening, sometimes a shovel or trowel just isn’t enough to get the job done. Insert the ASR Outdoor Stainless Steel Magnetic Dual Head Pick axe is ideal for breaking, prying and digging hard-pan soil and other materials. This specific mattock tool features a unique collapsible design, breaking down into four parts for easy packing and carrying to and from claim site in your backpack.</p>
<p>Machined from both aluminum and hardened stainless steel for tough jobs like digging holes or breaking through soil; the three part handle is constructed of lightweight and durable aluminum with knurled texture for an effective and comfortable grip. while the dual headed pick is made from extremely durable and unforgiving heat treated steel. This tool can dish out a wallop and keep your operation in full swing while your on the job. Additionally, there are (2) strong 15lb magnets securely embedded into the head and handle, making it easy to pick up small nails, nuts and bolts and black sand while gold panning or prepping your working field deposit.</p>
<p>For gold panning specifically, the stainless steel pick axe is an essential tool to have in your arsenal of gold prospecting equipment and gold panning kits. It will help ease classify your material through your rock and soil screens. When in the field, prepping your prospecting area and gathering a working mineral deposit, you’ll want to reach for the efficient ASR Outdoor pick axe to help with breaking down matted soil or gravel, saving you time and energy.</p>
<p>And, when not in use, the pick axe or mattock tool can fit in the included black nylon storage bag with closure to keep all the pieces together in one place; the exterior of the storage pouch features a belt loop so it can easily be attached to a backpack, gold prospecting equipment or other gear.</p>
<p> </p>
<ul>
<li><img style=""display: block; margin-left: auto; margin-right: auto;"" height=""78"" width=""273"" alt="""" src=""https://cdn.shopify.com/s/files/1/0783/2056/6572/files/Shopify_Prop65graphic_480x480.jpg?v=1692130729""></li>
</ul>
<p> </p>
<ul></ul>",ASR Outdoor,Sporting Goods,Gold Panning,"pick, pick axe, pick tool, prospecting accessories, prospecting equipment, prospecting tools",true,Title,Default Title,,,,,,,,SON-PROSPECTORS-PICK-GP-PK151,1052.3342984,shopify,9,deny,manual,75.00,,true,true,,,,,'00060886844655,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/GP-PK151_Magnetic_Prospectors_Pick_Main_PL.jpg?v=1753473271,1,Collapsible magnetic prospectors pick axe in silver with a nylon carry case for gold prospecting.,false,Collapsible Magnetic Prospecting Pick Axe | ASR Outdoor,Collapsible 18.75-inch magnetic prospectors pick axe with two 15lb magnets to lift iron as you dig. Folds to a 10-inch length with a nylon carry case.,1013,unisex,adult,,new,FALSE,,,,,,FALSE,'11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
gold-mining-compact-magnetic-prospectors-pick-axe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/ASROutdoorGoldMiningCompactProspectorsPickAxewithMagneticEnd20.jpg?v=1753473271,2,high quality pick axe titanium collapsible pick-axe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gold-mining-compact-magnetic-prospectors-pick-axe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/GP-PK151_pick_lifestyle_01.jpg?v=1753473271,3,Titanium pickaxe on a belt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gold-mining-compact-magnetic-prospectors-pick-axe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/GP-PK151_Magnetic_Prospectors_Pick_Detail1_PL.jpg?v=1753473272,4,4 piece one handed pick-axe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gold-mining-compact-magnetic-prospectors-pick-axe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/ASROutdoorGoldMiningCompactProspectorsPickAxewithMagneticEnd16.jpg?v=1753473272,5,climbing pickaxe at the top of a waterfall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gold-mining-compact-magnetic-prospectors-pick-axe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/GP-PK151_Magnetic_Prospectors_Pick_Scale_PL.jpg?v=1753473272,6,climbing pickaxe at the top of a waterfall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gold-mining-compact-magnetic-prospectors-pick-axe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/ASROutdoorGoldMiningCompactProspectorsPickAxewithMagneticEnd13.jpg?v=1753473272,7,climbing pickaxe at the top of a waterfall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gold-mining-compact-magnetic-prospectors-pick-axe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/GP-PK151_pick_lifestyle_03.jpg?v=1753473272,8,gold prospecting pickaxe titanium pick for finding gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gold-mining-compact-magnetic-prospectors-pick-axe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/GP-PK151_Magnetic_Prospectors_Pick_Detail2_PL.jpg?v=1753473272,9,gold prospecting pickaxe titanium pick for finding gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gold-mining-compact-magnetic-prospectors-pick-axe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/GP-PK151_Magnetic_Prospectors_Pick_Detail3_PL.jpg?v=1753473272,10,gold prospecting pickaxe titanium pick for finding gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gold-mining-compact-magnetic-prospectors-pick-axe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/GP-PK151_Magnetic_Prospectors_Pick_Detail6_PL.jpg?v=1753473273,11,gold prospecting pickaxe titanium pick for finding gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gold-prospecting-black-sand-5lb-magnetic-steel-pocket-separator-pen,5lbs Magnetic Black Sand Steel Pocket Separator Pen Pick Up Tool,"<ul>
<li>
<strong>GOLD PROSPECTING ESSENTIAL</strong>: 5lb magnetic separator pen separates black sand and other heavy magnetic materials from pay dirt concentrate, making it easier to see and extract gold flakes or gold nuggets <br><br>
</li>
<li>
<strong>5LB LIFTING POWER</strong>: 5/8 inch diameter magnet shielded inside of pen tool picks up 5lbs of magnetic materials<br><br>
</li>
<li>
<strong>DURABLE CONSTRUCTION: </strong>Made of quality stainless steel with water resistant that allows for gold panning in wet weather<br><br>
</li>
<li>
<strong>COMPACT SIZE</strong>: Pen-shaped pick up tool measures just 5.5 inches in length and features a metal pocket clip for easy storage when not in use<br><br>
</li>
<li>
<strong>QUICK RELEASE BUTTON</strong>: Plunger-type quick release button is easy to use; simply pull magnet away from gold concentrate paydirt in gold pan and release to remove magnetic particles out of your deposit<br>
</li>
</ul>
<p><br></p>
<p>Are you an avid gold prospector, or just beginning to dabble in this fun outdoor activity? Then you absolutely need the ASR Outdoor Black Sand Pocket Separator Pen!</p>
<p>This unique magnetic separator pen has a lifting power of 5 pounds, which will allow you to pull black sand and other magnetic materials away from the gold concentrate so you extract and separate fine gold from other materials. As you locate gold and gold concentrate while panning, you'll find that separating these materials away will make your job easier so you can focus on locating your bounty!</p>
<p>The pen features a plunger-type quick release for ease of use, and the magnet is shielded inside of the pen to keep it from interfering with materials. Just pull the gold magnet away from the gold concentrate in your sifting pan, press the release button and the magnetic particles will be removed. The pen is also water-resistant so you can use it in riverbeds and is constructed of durable, high-quality stainless steel that will last for years to come. The magnet has a diameter of about 5/8"" making it an ideal size for attracting small particles, and it comes with a metal pocket clip so you can just slip it inside of your pocket when not in use.</p>
<p> </p>
<li><img src=""https://cdn.shopify.com/s/files/1/0783/2056/6572/files/Shopify_Prop65graphic_480x480.jpg?v=1692130729"" alt="""" width=""273"" height=""78"" style=""display: block; margin-left: auto; margin-right: auto;"" data-mce-selected=""1"" data-mce-src=""https://cdn.shopify.com/s/files/1/0783/2056/6572/files/Shopify_Prop65graphic_480x480.jpg?v=1692130729""></li>
<p> </p>
<ul></ul>",ASR Outdoor,Sporting Goods,Gold Panning,"black sand magnetic pick up tools, gold panning tools, gold prospecting essentials, gold prospecting tools, gold rush supplies, gold sifting tools, magnetic pen tools, magnetic tools for gold panning, pen shaped hand tools, quick release pickup tool",true,Title,Default Title,,,,,,,,SON-PICKUPPEN-5LB,54.4310844,shopify,88,deny,manual,9.99,,true,true,,,,,'00810058486875,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/sand_pen_main.jpg?v=1753473274,1,5lb magnetic black sand pocket separator pen for separating gold from concentrate.,false,Magnetic Black Sand Separator Pocket Pen | ASR Outdoor,Pocket magnetic separator pen with 5lb pull to lift black sand and iron from your concentrate. Stainless steel and water-resistant for fast gold cleanup.,1013,unisex,adult,,new,FALSE,,,,,,FALSE,'4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
gold-prospecting-black-sand-5lb-magnetic-steel-pocket-separator-pen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/sand_pen_updates.jpg?v=1753473274,2,black sand 5lb magnet used for gold prospecting magnet pen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gold-prospecting-black-sand-5lb-magnetic-steel-pocket-separator-pen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/PM6549_5lb_pocket_separator_scale.jpg?v=1753473274,3,black sand 5lb magnet used for gold prospecting magnet pen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gold-prospecting-black-sand-5lb-magnetic-steel-pocket-separator-pen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/PM6549_5lb_pocket_separator_detail_02.jpg?v=1753473274,4,black sand 5lb magnet used for gold prospecting magnet pen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gold-prospecting-black-sand-5lb-magnetic-steel-pocket-separator-pen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/PM6549_5lb_pocket_separator_detail_04.jpg?v=1753473274,5,black sand 5lb magnet used for gold prospecting magnet pen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gold-prospecting-black-sand-5lb-magnetic-steel-pocket-separator-pen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/PM6549_5lb_pocket_separator_packaging_01.jpg?v=1753473274,6,black sand 5lb magnet used for gold prospecting magnet pen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gold-prospecting-black-sand-5lb-magnetic-steel-pocket-separator-pen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/PM6549_5lb_pocket_separator_detail_03.jpg?v=1753473275,7,black sand 5lb magnet used for gold prospecting magnet pen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
green-heavy-duty-plastic-gold-rush-gold-panning-hand-scoop-trowel,Green Gold Rush Lightweight Hand Scoop Trowel Gold Prospecting Equipment,"<ul>
<li>
<strong>GOLD PANNING SCOOP:</strong> With a capacity up to two (2) cups, this ASR Outdoor green gold panning scoop shovel trowel is an essential tool in your arsenal of gold prospecting equipment; the shovel incorporates a built-in interior depth gauge etched on the scoop for precise measurements, a ridged handle for comfortable handling, as well as hole at the top of the handle for easy storage, a lanyard or hanging loop<br><br>
</li>
<li>
<strong>HEAVY DUTY PLASTIC:</strong> Constructed from reinforced, heavy duty, single-piece construction plastic, the shovel is durable and will not rust or corrode, seeing you through many gold panning, gold mining and gold prospecting seasons to come; the non-metallic scoop also makes it easier to find metal when scanning your metal detector over it<br><br>
</li>
<li>
<strong>DEEP GREEN COLOR:</strong> The deep but vibrant green color provides an excellent backdrop for your gold, precious metal, gem stone and other mineral recovery efforts, allowing even small gold flakes to stand out from your deposit<br><br>
</li>
<li>
<strong>SPECIFICATIONS:</strong> Dimensions: 4.5 inches x 12 inches x 12.2 inches; Weight: 0.12lbs; Color: Green; Material: Plastic</li>
</ul>
<p><br></p>
<ul>
<li>ASR Outdoor Orange Heavy Duty Plastic Gold Panning Sand Scoop Shovel is a must-have gold panning essential to include in your arsenal of gold prospecting equipment, alongside a metal detector, sluice box, gold pans, sieves and more, to help increase your gold recovery efforts! Whether you’re a seasoned gold prospector or just poking around in your local riverbed for the first time with friends or family, this plastic gold panning sand scoop shovel will help you to increase your gold recovery efforts, especially when used in conjunction with a metal detector.</li>
</ul>
<ul>
<li>The ASR Outdoor plastic gold rush gold panning gold prospecting sand scoop or shovel is made from reinforced, heavy duty, single-piece construction plastic; the shovel is non-metallic, rust-free and corrosion-free, allowing you to use and reuse the gold recovery tool for many gold panning seasons to come! In addition to the sand scoop’s formidable construction, the shovel also boasts a bright and vibrant green color. The vivid color choice is purposeful, as it will greatly aid in your gold recovery efforts to help sort and spot and gold among other particles in your mineral deposit.<br><br>The sand scoop of shovel also includes a lanyard hole at the top of the handle, giving you many convenient carrying options.<br><br>If treasure hunting or gold panning is a favorite past-time, or it’s a new hobby that you’re just getting in to, be sure to add one of the ASR Outdoor Green Heavy-Duty Plastic Gold Rush Gold Panning Hand Scoop Trowel with lanyard hole to your gold prospecting equipment to increase your recovery efforts, sort your deposits and of course, dig!</li>
</ul>
<p> </p>
<li><img src=""https://cdn.shopify.com/s/files/1/0783/2056/6572/files/Shopify_Prop65graphic_480x480.jpg?v=1692130729"" alt="""" width=""273"" height=""78"" style=""display: block; margin-left: auto; margin-right: auto;"" data-mce-selected=""1"" data-mce-src=""https://cdn.shopify.com/s/files/1/0783/2056/6572/files/Shopify_Prop65graphic_480x480.jpg?v=1692130729""></li>
<p> </p>",ASR Outdoor,Sporting Goods,Gold Panning,"dirt scoops, gold mining tools, gold panning, gold panning kits, gold panning supplies, gold prospecting, gold recovey, gold rush, sand scoops, sluice box mining",true,Title,Default Title,,,,,,,,SON-FEEDSCOOP-GRN-GP3-SS21,90.718474,shopify,30,deny,manual,9.99,,true,true,,,,,'00810058488879,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/GP3-SS21_feed_scoop_main.jpg?v=1753473276,1,Green lightweight gold panning hand scoop trowel with an etched depth gauge.,false,Lightweight Gold Prospecting Scoop Trowel | ASR Outdoor,"Lightweight green gold panning scoop with a 2-cup capacity, etched depth gauge, and ridged handle. An essential digging and scooping tool for prospecting.",1013,unisex,adult,,new,FALSE,,,,,,FALSE,'6,,,,,,,,,,,,,,,,,,,,,green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
green-heavy-duty-plastic-gold-rush-gold-panning-hand-scoop-trowel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/Screenshot2025-06-09105501.jpg?v=1753473276,2,hand trowel heavy duty gold panning hand scoop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
green-heavy-duty-plastic-gold-rush-gold-panning-hand-scoop-trowel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/GP3-SS21_Feed_Scoop_lifestyle_01.jpg?v=1753473276,3,hand trowel heavy duty gold panning hand scoop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
green-heavy-duty-plastic-gold-rush-gold-panning-hand-scoop-trowel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/GP3-SS21_feed_scoop_detail_01.jpg?v=1753473276,4,hand trowel heavy duty gold panning hand scoop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
green-heavy-duty-plastic-gold-rush-gold-panning-hand-scoop-trowel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/GP3-SS21_feed_scoop_scale.jpg?v=1753473276,5,hand trowel heavy duty gold panning hand scoop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
