account,item_id,sku,title,status,match_pct,mobile_words,visible_words,mobile_words_missing_from_visible,mobile_text,visible_text
ige,256510047593,,Gray Duct Tape 2 Inch Wide High Quality Adhesive Gear - 30ft Roll,OK,100.0,63,96,,"Repair, pack, wrap or bind items with the Universal Tool Duct Tape Roll! This roll comes with 30 feet of high quality duct tape with an aggressive adhesive. The roll is about 2 inches thick, so you'll be able to cover a lot of ground. It comes in a classic gray color, and is constructed of 70 mesh/2","Irongate American Supply Our eBay Store About Us Contact Us Gray Duct Tape 2 Inch Wide High Quality Adhesive Gear - 30ft Roll MSRP 9.99 Sona Repair, pack, wrap or bind items with the Universal Tool Duct Tape Roll! This roll comes with 30 feet of high quality duct tape with an aggressive adhesive. Th"
ige,256470598910,,Precious Metal Testing Stone for Gold Panning 2 Inch,OK,100.0,65,96,,"The SE Testing Stone is an essential tool for gold panning. It will help you determine whether the metal you've found is precious or not! In addition to determining whether a metal is precious or not, this stone can also test for karat content. It is meant to be used with testing solution and needle",Irongate American Supply Our eBay Store About Us Contact Us Precious Metal Testing Stone for Gold Panning 2 Inch MSRP 14.99 Sona The SE Testing Stone is an essential tool for gold panning. It will help you determine whether the metal you've found is precious or not! In addition to determining whethe
ige,256525915782,,Orange Emergency Hammer Window Punch and Seat Belt Cutter,OK,100.0,79,119,,"The Emergency Hammer is a tool every driver should have! It is designed to help prevent being trapped in a wrecked or submerged vehicle. Should the doors become jammed shut or a seat belt locked after an accident, the double-sided steel hammer points allow the driver to easily shatter side and rear ",Irongate American Supply Our eBay Store About Us Contact Us Orange Emergency Hammer Window Punch and Seat Belt Cutter MSRP 14.99 Universal Tool The Emergency Hammer is a tool every driver should have! It is designed to help prevent being trapped in a wrecked or submerged vehicle. Should the doors be
ige,256470598892,,"Green 10"" Gold Rush Gravity Trap Gold Pan - High Impact Plastic Mining Tool",OK,100.0,53,90,,"Used for prospecting and testing of deposits of heavy minerals. The Professional Gold Pan features riffled traps to catch your gold as the lighter material flows out of the pan, a wide textured bottom for efficient separation of your remaining black sands and deep black color to highlight even fine ","Irongate American Supply Our eBay Store About Us Contact Us Green 10"" Gold Rush Gravity Trap Gold Pan - High Impact Flexible Plastic MSRP 21.99 Sona Used for prospecting and testing of deposits of heavy minerals. The Professional Gold Pan features riffled traps to catch your gold as the lighter mate"
ige,256529104112,,"GEAR AID Revivex Suede Protector, Water Repellent for Shoe, Boots, 4 fl oz",OK,100.0,56,114,,"When you need to waterproof hiking boots and suede shoes, use a protector like Revivex Suede and Fabric Water Repellent. This water repellent treatment will safely protect nubuck, suede and waterproof-breathable footwear to keep your shoes looking good and your feet feeling dry. The spray on formula","Irongate American Supply Our eBay Store About Us Contact Us GEAR AID Revivex Suede Protector, Water Repellent for Shoe, Boots, 4 fl oz MSRP 16.99 GEAR AID When you need to waterproof hiking boots and suede shoes, use a protector like Revivex Suede and Fabric Water Repellent. This water repellent tre"
ige,256525927147,,ASR Outdoor 12.5 Inch Orange Heavy Duty Plastic Gold Panning Sand Scoop,OK,100.0,63,192,,"The ASR Outdoor Orange Heavy Duty Plastic Gold Panning Sand Scoop Shovel with lanyard hole is a must-have gold panning essential to include in your arsenal of gold prospecting equipment, alongside a metal detector, sluice box, gold pans, sieves and more, to help increase your gold recovery efforts! ",Irongate American Supply Our eBay Store About Us Contact Us ASR Outdoor 12.5 Inch Orange Heavy Duty Plastic Gold Panning Sand Scoop Shovel with Lanyard Hole MSRP 16.99 ASR Outdoor The ASR Outdoor Orange Heavy Duty Plastic Gold Panning Sand Scoop Shovel with lanyard hole is a must-have gold panning e
ige,256446183524,,"GEAR AID Tenacious Tape Iron-On Neoprene Wetsuit Repair Patch, 6""x 10"", Black",OK,100.0,67,115,,"Extend the life of neoprene gear and fix it when it rips using Tenacious Tape Neoprene Patch. Simply just cut the 10”x6” patch to size and activate it using an iron to create a permanent repair for neoprene waders, wetsuits and more. Previously known as Iron Mend, this iron-on fabric patch kit can b","Irongate American Supply Our eBay Store About Us Contact Us GEAR AID Tenacious Tape Iron-On Neoprene Wetsuit Repair Patch, 6""x 10"", Black GEAR AID Extend the life of neoprene gear and fix it when it rips using Tenacious Tape Neoprene Patch. Simply just cut the 10""x6” patch to size and activate it us"
ige,256510047704,,"GEAR AID Wash-in Water Repellent, Concentrated Formula for Outerwear, 10 fl oz",OK,100.0,73,127,,Restore or add durable water repellency (DWR) to several outdoor garments at once with Revivex Wash-In Water Repellent. Treat ski and rain gear with this concentrated water repellent all season long. As a fluorocarbon-free formula it’s effective to use on all high-performance gear including GORE-TEX,"Irongate American Supply Our eBay Store About Us Contact Us GEAR AID Wash-in Water Repellent, Concentrated Formula for Outerwear, 10 fl oz MSRP 19.99 GEAR AID Restore or add durable water repellency (DWR) to several outdoor garments at once with Revivex Wash-In Water Repellent. Treat ski and rain ge"
ige,256510041773,,"Metal Detector 12"" Serrated Edge Digger, Garden Weed Lawn Mower Tool",OK,100.0,80,132,,"The SE GP3-SS30DT Prospector's Choice 12"" Serrated Edge Digger is made of heat treated carbon steel, which allows this tool with straight and serrated edges to easily break through concrete, hard soil, and roots. The oversized comfortable grip and hand guard helps in minimizing accidental injuries. ","Irongate American Supply Our eBay Store About Us Contact Us Metal Detector 12"" Serrated Edge Digger, Garden Weed Hand Tool MSRP 29.99 The SE GP3-SS30DT Prospector's Choice 12"" Serrated Edge Digger is made of heat treated carbon steel, which allows this tool with straight and serrated edges to easily"
ige,256510041697,,"GEAR AID Seam Grip FC Fast Cure Sealant for Tents, Clear, 2 fl oz",OK,100.0,78,134,,"Seam Grip FC is a fast-curing, water-based seam sealant. Previously known as Seam Sure, one (2 fl oz) bottle of this liquid sealer covers up to 60 ft of seams – making it perfect for family-sized tents, rainflies, tarps and pop-ups made of nylon, vinyl and more. Just apply a thin film to the inside ","Irongate American Supply Our eBay Store About Us Contact Us GEAR AID Seam Grip FC Fast Cure Sealant for Tents, Clear, 2 fl oz MSRP 14.99 GEAR AID Seam Grip FC is a fast-curing, water-based seam sealant. Previously known as Seam Sure, one (2 fl oz) bottle of this liquid sealer covers up to 60 ft of s"
ige,256496193766,,Gold Rush Prospecting Ergonomic 20oz Rock Pick Mining Hammer,OK,100.0,46,80,,"This Rock Pick Hammer is durable and ideal for a mid-range, economical geology rock pick hammer and hobbyist. The molded handle makes it comfortable to hold and makes for ease of use. It is ideal for gold panning, fossil or rock hunting, and more! There are no frills or hidden agendas with this item","Irongate American Supply Our eBay Store About Us Contact Us Gold Rush Prospecting Ergonomic Stainless Steel Rock Pick Mining Hammer This Rock Pick Hammer is durable and ideal for a mid-range, economical geology rock pick hammer and hobbyist. The molded handle makes it comfortable to hold and makes f"
ige,256508244543,,Safety Disposable Vest High Visibility One Size Fits Most Lime Green,OK,100.0,66,91,,"Make sure you're visible at all times with the Universal Fit Disposable Safety Vest! This vest is ideal for emergency kits, auto emergencies, hiking, camping or biking. The bright lime green color will ensure that you are visible to cars and other passersby. Each vest is constructed of durable weath","Irongate American Supply Our eBay Store About Us Contact Us Safety Disposable Vest High Visibility One Size Fits Most Lime Green MSRP 9.99 Sona Make sure you're visible at all times with the Universal Fit Disposable Safety Vest! This vest is ideal for emergency kits, auto emergencies, hiking, campin"
ige,256525915779,,Universal Home 4-piece Black Kitchen Knife Set,OK,100.0,49,80,,"Upgrade your kitchen knives with the Universal Home Black Stainless Steel Knife Set! This knife set comes with 4 different styles essential for all kitchens - a bread knife, a chef knife, a utility knife and a paring knife. Each knife is constructed of durable stainless steel, so you can count on th",Irongate American Supply Our eBay Store About Us Contact Us Universal Home 4-piece Black Kitchen Knife Set MSRP 29.99 Universal Home Upgrade your kitchen knives with the Universal Home Black Stainless Steel Knife Set! This knife set comes with 4 different styles essential for all kitchens - a bread 
ige,256512067987,,Universal Safety Disposable Vest High Visibility One Size Fits Most Orange,OK,100.0,65,90,,"Make sure you're visible at all times with the Universal Fit Disposable Safety Vest! This vest is ideal for emergency kits, auto emergencies, hiking, camping or biking. The bright orange color will ensure that you are visible to cars and other passersby. Each vest is constructed of durable weather r","Irongate American Supply Our eBay Store About Us Contact Us Universal Safety Disposable Vest High Visibility One Size Fits Most Orange MSRP 9.99 Sona Make sure you're visible at all times with the Universal Fit Disposable Safety Vest! This vest is ideal for emergency kits, auto emergencies, hiking, "
ige,256510047916,,"GEAR AID 550 Paracord and Carabiner 7 Strand Utility, Camping, Reflective, 30 ft",OK,100.0,74,145,,"Bring this versatile 550 Paracord on your next outdoor adventure. Use it as a utility cord, survival bracelet, or tie-down rope. Made of 100% nylon, the 7-strand cord is strong enough to withstand the elements and can be untied for other uses at camp. Available in camo, orange, and reflective black ","Irongate American Supply Our eBay Store About Us Contact Us GEAR AID 550 Paracord and Carabiner, 7 Strand Utility, Camping, Survival, 30 ft MSRP GEAR AID Bring this versatile 550 Paracord on your next outdoor adventure. Use it as a utility cord, survival bracelet, or tie-down rope. Made of 100% nylo"
ige,256525915760,,"Kidplokio 8pc Urban City Police Friction Powered Toy Cars with Play Mat, Blue,",OK,100.0,66,170,,"Calling all little cops in training! This fun police themed playset includes one play mat, two police vehicles and five traffic signs. Toddlers and little kids will love zooming all over town, policing the next emergency with the friction powered toy car and airplane toy! Featuring an airplane toy a","Irongate American Supply Our eBay Store About Us Contact Us Kidplokio 8pc Urban City Police Friction Powered Toy Cars with Play Mat, Blue, Boys Ages 3+ MSRP 34.99 Kidplokio Calling all little cops in training! This fun police themed playset includes one play mat, two police vehicles and five traffic"
ige,256525915721,,Hobby Knife Precision Set for Cutting Sculpting Craft Hobby& DIY - 3 Handles &,OK,100.0,55,89,,"The 16pc Hobby Knife Set is great for completing detailed craft work, scrap booking and art projects! This set comes with 13 assorted hobby blades and 3 precision knives. The blades are easily interchangeable and are great for cutting small objects. Inside the durable plastic case you'll find a 2 me","Irongate American Supply Our eBay Store About Us Contact Us Hobby Knife Precision Set for Cutting Sculpting Craft Hobby& DIY - 3 Handles & 13 Blades W/ Carrying Case 16pc Total MSRP 14.99 Universal Tool The 16pc Hobby Knife Set is great for completing detailed craft work, scrap booking and art proje"
ige,256525915705,,Universal Heavy Duty Leather Hollow Punch Set - 6pc,OK,100.0,70,100,,"The 6pc Hollow Punch Set is ideal for leather working and for making clean holes in tough materials such as gaskets, leather, plastic, rubber and vinyl. It's great for all sorts of craft projects. Each unit is 3.5"" in length, constructed from heavy duty stainless steel, and has a knurled body for a ","Irongate American Supply Our eBay Store About Us Contact Us Universal Heavy Duty Leather Hollow Punch Set - 6pc MSRP 39.99 Sona The 6pc Hollow Punch Set is ideal for leather working and for making clean holes in tough materials such as gaskets, leather, plastic, rubber and vinyl. It's great for all "
ige,256523255142,,Gear Aid Aquaseal Cotol-240 Combo Urethane Repair Adhesive and Cure Accelerator,OK,100.0,85,130,,"Aquaseal repairs all types of wader fabrics and materials including GORE-TEX fabric waders and other waterproof breathable fabrics – as well as neoprene waders and all types of fishing footwear. Provides superior adhesion, wear resistance, flexibility and waterproofing. Highly concentrated formula p",Irongate American Supply Our eBay Store About Us Contact Us Gear Aid Aquaseal Cotol-240 Combo Urethane Repair Adhesive and Cure Accelerator MSRP 19.99 Gear Aid Aquaseal repairs all types of wader fabrics and materials including GORE-TEX fabric waders and other waterproof breathable fabrics – as well
ige,256446183453,,"GEAR AID Tenacious Tape Silnylon Patches for Silicone Tent, Tarp Repair, 3""x5""",OK,100.0,79,138,,"Quickly patch up silnylon tents and tarps with Tenacious Tape Silnylon Patches. Apply these peel-and-stick patches to permanently repair all types of silnylon and nylon gear including hammocks, backpacks and stuff sacks. Made of strong, ripstop nylon fabric and backed by a waterproof silicone-based ","Irongate American Supply Our eBay Store About Us Contact Us GEAR AID Tenacious Tape Silnylon Patches for Silicone Tent, Tarp Repair, 3”x5” MSRP 14.99 GEAR AID Quickly patch up silnylon tents and tarps with Tenacious Tape Silnylon Patches. Apply these peel-and-stick patches to permanently repair all "
ige,256470598874,,"Thin Clear Flexible Cutting Board Chopping Mat - 12"" x 15"" (4 Pack)",OK,100.0,57,108,,"Tired of your old useless cutting boards? Try this new flexible cutting board! Great surface for cutting and preparing fish, carving meat, slicing fruits and vegetables. And it protects the countertops during food preparation. Best of all its dishwasher safe! This universal cutting board can also be","Irongate American Supply Our eBay Store About Us Contact Us Thin Clear Flexible Cutting Board Chopping Mat - 12"" x 15"" (4 Pack) MSRP 19.99 Sona Tired of your old useless cutting boards? Try this new flexible cutting board! Great surface for cutting and preparing fish, carving meat, slicing fruits an"
ige,256462854889,,ASR Outdoor Stainless Steel Machete 15.5 Inch Serrated Blade Paracord Handle,OK,100.0,87,144,,"Blaze trails while you're hunting or camping with the ASR Outdoor 15.5"" Machete with nylon sheath. Chops like an axe. Cuts like a razor; compact and sturdy. This fixed blade machete features a very strong and sturdy full tang construction from a single piece of forged stainless steel, finished in a ","Irongate American Supply Our eBay Store About Us Contact Us ASR Outdoor Stainless Steel Machete 15.5 Inch Serrated Blade Paracord Handle MSRP 29.99 ASR Outdoor Blaze trails while you're hunting or camping with the ASR Outdoor 15.5"" Machete with nylon sheath. Chops like an axe. Cuts like a razor; com"
ige,256525915906,,ToolTreaux Woodcarving Chisel Set Professional Craft and Hobby Tools - 12 Pieces,OK,100.0,81,189,,"Whether you've just started dabbling in wood hobby projects or are already an expert, our ToolTreaux Wood Carving Chisel Set is a must-have set of essentials for your workshop or crafting area. Our professional quality tool set comes with 12 chiselss, each featuring assorted tip sizes and shapes ide","Irongate American Supply Our eBay Store About Us Contact Us ToolTreaux Woodcarving Chisel Set Professional Craft and Hobby Tools - 12 Pieces MSRP 39.99 ToolTreaux Whether you've just started dabbling in wood hobby projects or are already an expert, our ToolTreaux Wood Carving Chisel Set is a must-ha"
ige,256510048002,,Flexible Plastic Kitchen Cutting Board 12 Inch x 15 Inch - 4pk,OK,100.0,57,90,,"Tired of your old useless cutting boards? Try this new flexible cutting board! Great surface for cutting and preparing fish, carving meat, slicing fruits and vegetables. And it protects the countertops during food preparation. Best of all its dishwasher safe! This universal cutting board can also be","Irongate American Supply Our eBay Store About Us Contact Us Flexible Plastic Kitchen Cutting Board 12 Inch x 15 Inch - 4pk MSRP 16.99 Sona Tired of your old useless cutting boards? Try this new flexible cutting board! Great surface for cutting and preparing fish, carving meat, slicing fruits and veg"
ige,256508244407,,Gold Rush Sifting Classifier Sieve Mini 6 Inch Prospect Pan 50 Holes Per Sq Inch,OK,100.0,84,119,,"These sand and gravel screens are made of tough, high-impact plastic and 304 stainless steel wire mesh. Since each classifier is only 6"" in diameter, it's great for beginners, stores easily and is stackable! Although gold is heavy, small flakes will not be able to displace larger rocks from your ini","Irongate American Supply Our eBay Store About Us Contact Us Gold Rush Sifting Classifier Sieve Mini 6 Inch Prospect Pan 50 Holes Per Sq Inch MSRP 18.99 Sona These sand and gravel screens are made of tough, high-impact plastic and 304 stainless steel wire mesh. Since each classifier is only 6"" in dia"
ige,256525915851,,Extendable Fly Swatter - Durable Telescopic Pole-Anti Slip- Red,OK,100.0,40,80,,"This fly swatter features a non-toxic plastic square swatting pad. It is resilient and big enough to catch the pest. It is extendable up to 28.5"" and collapsible down to 10.5"" making it small enough to fit in a purse, tool box, tackle box, or to store in your car.","Irongate American Supply Our eBay Store About Us Contact Us Extendable Fly Swatter - Durable Telescopic Pole-Anti Slip- Red MSRP 14.99 Sona This fly swatter features a non-toxic plastic square swatting pad. It is resilient and big enough to catch the pest. It is extendable up to 28.5"" and collapsibl"
ige,256525915757,,Wood Rasp Coarse Cut Riffler File Set Double Ended Bearing Steel 175mm 10pc,OK,100.0,84,119,,"The 10pc Wood Rasp Riffler File Set is a great addition to any hobbyist's tool collection. Each set comes with 10 wood rasp riffler files that are double ended and constructed of bearing steel, making it ideal for coarse cuts! The assorted riffler files come in flat, curved, pointed, paddles, thin, ",Irongate American Supply Our eBay Store About Us Contact Us Wood Rasp Coarse Cut Riffler File Set Double Ended Bearing Steel 175mm 10pc MSRP 16.99 Sona The 10pc Wood Rasp Riffler File Set is a great addition to any hobbyist's tool collection. Each set comes with 10 wood rasp riffler files that are d
ige,256525915695,,Assorted Camo Design Paracord Bracelet Kit with Buckles 10ft Each,OK,100.0,62,95,,"Construct your own colored paracord bracelets with the SE Paracord Bracelet Kit! This kit comes with 10 different colored camo pattern paracords, all of which are 10 feet in length. Each paracord length also comes with a matching buckle set so you can fasten your bracelet once you've constructed it.","Irongate American Supply Our eBay Store About Us Contact Us Assorted Camo Design Paracord Bracelet Kit with Buckles 10ft Each MSRP 24.99 Sona Construct your own colored paracord bracelets with the SE Paracord Bracelet Kit! This kit comes with 10 different colored camo pattern paracords, all of which"
ige,256446183296,,"SE GP4-20 5.5"" Mini Stackable Sifting Pan, 20 Holes/Square Inch",OK,100.0,29,139,,"SE is proud to present the 5.5"" Mini Stackable Sifting Pan, 20 Holes/Square Inch—a must-have for rock hounding, gold and gem panning and proper classification of materials","Irongate American Supply Our eBay Store About Us Contact Us SE GP4-20 5.5"" Mini Stackable Sifting Pan, 20 Holes/Square Inch MSRP 18.99 SE SE is proud to present the 5.5"" Mini Stackable Sifting Pan, 20 Holes/Square Inch—a must-have for rock hounding, gold and gem panning and proper classification of "
ige,256525915736,,Helping Hand Magnifier Heavy Duty Soldering Station - 4x Magnification,OK,100.0,75,109,,"Sometimes you are doing a project alone, but you need both of your hands. What do you do? Get a helping hand with this magnifier and clip stand. The heavy duty base will ensure a sturdy helping hand, along with 4x magnification and 360 degree rotation at each joint. Its magnification capabilities wi","Irongate American Supply Our eBay Store About Us Contact Us Helping Hand Magnifier Heavy Duty Soldering Station - 4x Magnification MSRP 19.99 Sona Sometimes you are doing a project alone, but you need both of your hands. What do you do? Get a helping hand with this magnifier and clip stand. The heav"
ige,255290973091,,SE GP3-SS20 Black Prospector's Choice Plastic Sand Scoop For Metal Detecting,OK,100.0,72,120,,"The SE GP3-SS20 Prospector Series Black Sand Scoop for Metal Detecting is great for collecting, detecting, and searching for various objects in the sand. This item is lightweight for scooping up sand to shake out treasures. It is easy to find treasure since the plastic does not interfere with metal ","Irongate American Supply Our eBay Store About Us Contact Us SE GP3-SS20 Black Prospector's Choice Plastic Sand Scoop For Metal Detecting MSRP 24.99 SE The SE GP3-SS20 Prospector Series Black Sand Scoop for Metal Detecting is great for collecting, detecting, and searching for various objects in the s"
ige,256525915882,,Fixed Blade Tanto Point Hunting Neck Knife - Blue 4 Inch,OK,100.0,84,129,,"This wearable neck knife is the perfect tool for anyone who needs convenient yet durable stabbing and cutting ability. With a dagger style blade measuring 4"", the knife is not only discrete and easy to carry at all times. With an extremely sharp tip you can pierce most anything with this durable but","Irongate American Supply Our eBay Store About Us Contact Us Fixed Blade Tanto Point Hunting Neck Knife - Blue 4 Inch MSRP 19.99 ASR Outdoor This wearable neck knife is the perfect tool for anyone who needs convenient yet durable stabbing and cutting ability. With a dagger style blade measuring 4"", t"
ige,256470618745,,"GEAR AID Tenacious Tape Reflective Patches for Jackets, Outdoor Gear, Silver",OK,100.0,60,122,,"Use Tenacious Tape Reflective to increase visibility and improve safety at night for the whole family. This high vis fabric tape is easy to apply and uses glass bead technology to reflect light better than fluorescent tape. It sticks well to bikes, running shoes, bicycle gear, outerwear, and even ha","Irongate American Supply Our eBay Store About Us Contact Us GEAR AID Tenacious Tape Reflective Patches for Jackets, Outdoor Gear, Silver MSRP 14.99 Gear Aid Use Tenacious Tape Reflective to increase visibility and improve safety at night for the whole family. This high vis fabric tape is easy to app"
ige,254847472929,,"GEAR AID Aquaseal NEO Contact Cement for Neoprene and Wetsuit Repair, 1.5 fl oz",OK,100.0,57,127,,"Aquaseal Neo Contact Cement keeps neoprene repairs fast and simple. This flexible liquid adhesive, cures within 30 minutes and bonds permanently to stretchy fabrics including neoprene, latex as well as other coated materials. Use it to repair all kinds of gear including waterproof waders, gloves, bo","Irongate American Supply Our eBay Store About Us Contact Us GEAR AID Aquaseal NEO Contact Cement for Neoprene and Wetsuit Repair, 1.5 fl oz MSRP 19.99 GEAR AID Aquaseal Neo Contact Cement keeps neoprene repairs fast and simple. This flexible liquid adhesive, cures within 30 minutes and bonds permane"
ige,256462817275,,Thin Clear Flexible Plastic Kitchen Cutting Board 12 Inch x 15 Inch (4 Pack),OK,100.0,57,93,,"Tired of your old useless cutting boards? Try this new flexible cutting board! Great surface for cutting and preparing fish, carving meat, slicing fruits and vegetables. And it protects the countertops during food preparation. Best of all its dishwasher safe! This universal cutting board can also be","Irongate American Supply Our eBay Store About Us Contact Us Thin Clear Flexible Plastic Kitchen Cutting Board 12 Inch x 15 Inch (4 Pack) MSRP 16.99 Sona Tired of your old useless cutting boards? Try this new flexible cutting board! Great surface for cutting and preparing fish, carving meat, slicing "
ige,256525915696,,100pc Polish Sand Cut Rotary Accessory Set in Wooden Box,OK,100.0,61,101,,"Ideal for just about all jobs that require precision; literally a unique tool for every job imaginable. For use with marble, concrete, brick, porcelain, ceramics, epoxy, woods, rock, glass, metal, tile, stone, & more. Whether your project is large or small it most likely has some detail work that re","Irongate American Supply Our eBay Store About Us Contact Us 100pc Polish Sand Cut Rotary Accessory Set in Wooden Box MSRP 29.99 Universal Tool Ideal for just about all jobs that require precision; literally a unique tool for every job imaginable. For use with marble, concrete, brick, porcelain, cera"
ige,256510047589,,Exfoliating Bath Mitt Shower Loofah Accessory - White,OK,100.0,63,103,,The exfoliating gloves are reusable and are made from Spa Quality 100% Nylon. By using them you will make it easier for you blood to circulate by ridding your body of toxins that have settled on the skin. The elastic around the wrist allows you to stretch the opening wide enough to fit your hand thr,Irongate American Supply Our eBay Store About Us Contact Us Exfoliating Bath Mitt Shower Loofah Accessory - White MSRP 13.99 Universal The exfoliating gloves are reusable and are made from Spa Quality 100% Nylon. By using them you will make it easier for you blood to circulate by ridding your body o
ige,256446183341,,"GEAR AID Revivex Pro Cleaner for GORE-TEX Jackets, Tents, Outdoor Gear, 10 fl oz",OK,100.0,63,135,,"Clean high-tech gear properly and keep them performing like new with Revivex Pro Cleaner. This concentrated, gentle formula is designed to clean technical fabrics safely without leaving behind residues or affecting water repellency. Wash away dirt and oils on ski pants, jackets, gloves, tents and wa","Irongate American Supply Our eBay Store About Us Contact Us GEAR AID Revivex Pro Cleaner for GORE-TEX Jackets, Tents, Outdoor Gear, 10 fl oz MSRP 19.99 GEAR AID Clean high-tech gear properly and keep them performing like new with Revivex Pro Cleaner. This concentrated, gentle formula is designed to "
ige,256476123885,,"GEAR AID Revivex Down Cleaner and Wash for Jackets and Sleeping Bags, 10 fl oz",OK,100.0,61,125,,"Wash down jackets, vests and sleeping bags properly with Revivex Down Cleaner. Restore loft and warmth while preserving the natural oils in down gear with this gentle down detergent. Just one down wash per season will keep your feathered-insulated gear fresh, lofty and warm. It will also clean water","Irongate American Supply Our eBay Store About Us Contact Us GEAR AID Revivex Down Cleaner and Wash for Jackets and Sleeping Bags, 10 fl oz MSRP 19.99 Gear Aid Wash down jackets, vests and sleeping bags properly with Revivex Down Cleaner. Restore loft and warmth while preserving the natural oils in d"
ige,256525915807,,"ASR Outdoor Jumbo Carabiner - 6.5"" Dark Blue",OK,100.0,57,92,,"Keep your sporting goods and fitness equipment handy with the Jumbo ASR Outdoor XL Aluminum Carabiner with Hand Grip! Attach one to your backpack, water bottle, keys or purse to keep things handy and organized. These carabiners are constructed of durable aluminum and come with a key ring for easy at","Irongate American Supply Our eBay Store About Us Contact Us ASR Outdoor Jumbo Carabiner - 6.5"" Dark Blue MSRP 14.99 ASR Outdoor Keep your sporting goods and fitness equipment handy with the Jumbo ASR Outdoor XL Aluminum Carabiner with Hand Grip! Attach one to your backpack, water bottle, keys or pur"
ige,256110410273,,"GEAR AID Revivex Instant Waterproofing Spray, Tents, Shoes, Outdoor Fabric, 5 oz",OK,100.0,58,120,,"Need a quick solution to coat and shoe waterproofing? All you need is Revivex Instant Water Repellent, a spray-on formula that immediately creates a protective barrier against water, oil and stains. Spray it on outerwear, footwear, hats and backpacks. Or use it as a tent waterproofing treatment. Fro","Irongate American Supply Our eBay Store About Us Contact Us GEAR AID Revivex Instant Waterproofing Spray, Tents, Shoes, Outdoor Fabric, 5 oz MSRP 19.99 GEAR AID Need a quick solution to coat and shoe waterproofing? All you need is Revivex Instant Water Repellent, a spray-on formula that immediately "
ige,256508244390,,"Outdoor Camping Dry Sack 40L Waterproof Bag, 9 Inch Diameter Around",OK,100.0,61,94,,"Keep your gear dry with the SE 40L Dry Sack! This Dry Sack is a great way to haul your gear while camping, kayaking, hiking, boating or rafting. Each sack will hold up to 40L and has a 9"" diameter. The two-tone body is constructed of 500D/PVC Tarpaulin, making it extremely durable and water resistan","Irongate American Supply Our eBay Store About Us Contact Us Ultimate Dry Sack 40L PVC Water Resistant 9 Inch Diamater MSRP 26.99 Sona Keep your gear dry with the SE 40L Dry Sack! This Dry Sack is a great way to haul your gear while camping, kayaking, hiking, boating or rafting. Each sack will hold u"
ige,256525915681,,Gear Aid Paracord and Carabiner 5.5 mm Heavy-Duty Cord for Camping - 100 Feet,OK,100.0,98,157,,"Designed to be durable and strong, the 1100 Paracord is for heavy-duty jobs at camp or in the field. The 5.5 mm, 16-strand construction makes it double the strength of our 550 Paracord. It’s tough cordage that offers less stretch – ideal for securing shelter and gear. Use it to tie down tents, tarps","Irongate American Supply Our eBay Store About Us Contact Us Gear Aid Paracord and Carabiner 5.5 mm Heavy-Duty Cord for Camping - 100 Feet MSRP 34.99 Gear Aid Designed to be durable and strong, the 1100 Paracord is for heavy-duty jobs at camp or in the field. The 5.5 mm, 16-strand construction makes "
ige,254735978393,,"GEAR AID Aquaseal SR Shoe and Boot Repair Adhesive, Clear Glue, 1 oz",OK,100.0,68,136,,"Fix footwear permanently with Aquaseal SR, a shoe and boot repair glue that dries as a strong rubber and lasts for years. Previously known as Freesole, this durable adhesive can be used to create durable toe protectors, re-build worn out heels, and save soles from delamination. The tough formula is ","Irongate American Supply Our eBay Store About Us Contact Us GEAR AID Aquaseal SR Shoe and Boot Repair Adhesive, Clear Glue, 1 oz MSRP 22.99 GEAR AID Fix footwear permanently with Aquaseal SR, a shoe and boot repair glue that dries as a strong rubber and lasts for years. Previously known as Freesole,"
ige,256525915855,,High Speed Steel Drill Bits 1/16 Inch Shank 10pc 57,OK,100.0,59,82,,The 10pc #57 Drill Bits Set is a great addition to any home improvement tool collection. These drills are constructed of high speed steel and have a shank size of 1/16 inch. Each set comes with 10 #57 drill bits inside of a small plastic case for easy storage while not in use. Make sure to grab some,Irongate American Supply Our eBay Store About Us Contact Us High Speed Steel Drill Bits 1/16 Inch Shank 10pc 57 MSRP 9.99 Sona The 10pc #57 Drill Bits Set is a great addition to any home improvement tool collection. These drills are constructed of high speed steel and have a shank size of 1/16 inch.
ige,256525915710,,4pk Heavy Duty AA Steadfast Batteries,OK,100.0,18,39,,Power all of your devices with the 4pk of Steadfast AA Batteries. These batteries are heavy duty and mercury free.,Irongate American Supply Our eBay Store About Us Contact Us 4pk Heavy Duty AA Steadfast Batteries MSRP 10.99 Steadfast Power all of your devices with the 4pk of Steadfast AA Batteries. These batteries are heavy duty and mercury free. Product Details MPN: SON UPC: Features: Steadfast Batteries - 4pk 
ige,256446183485,,"GEAR AID Quick Dry Microfiber Towel for Travel, Camping, Sports, XL, 35” x 62”",OK,100.0,64,155,,"Use our Quick Dry Microfiber Towels to wick away water and perspiration fast. Perfect as a travel towel, it’s ultra-compact and lightweight for easy packing in backpacks and workout bags. This high-performance towel absorbs five times its weight in water and dries faster than standard towels. Specia","Irongate American Supply Our eBay Store About Us Contact Us GEAR AID Quick Dry Microfiber Towel for Travel, Camping, Sports, XL, 35” x 62” MSRP 34.99 GEAR AID Use our Quick Dry Microfiber Towels to wick away water and perspiration fast. Perfect as a travel towel, it’s ultra-compact and lightweight f"
