priority,item_id,title,category_id,category_path,schema_aspects,present,missing_required,missing_recommended,missing_required_names,missing_recommended_names
2,126454417969,"ASR Outdoor (2-Pack) Camping Utensil Set Army Military MRE Chow Set",87133,"Sporting Goods|Camping & Hiking|Camping Cooking Supplies|Camping Cooking Utensils",24,22,0,2,,"Number of Items in Set; Heat Resistance"
2,126495661368,"ToolTreaux 9mm 18mm Ceramic Hobby Knife Box Cutter Replacement Blades 10pk",83982,"Crafts|Multi-Purpose Craft Supplies|Crafting Tools|Cutting Tools|Craft Knives & Blades",6,4,0,2,,"Handmade; Type"
2,126672923175,"TychoTyke Kids Tennis Racket Play Set Rackets Balls Outdoor Exercise (2 Colors)",20871,"Sporting Goods|Tennis & Racquet Sports|Tennis|Racquets",7,5,0,2,,"Grip Size; Head Size"
2,127389768403,"ASR Outdoor Hiking Companion Whistles Emergency Survival Tools 105 dB Rating",181414,"Sporting Goods|Camping & Hiking|Outdoor Survival Gear|Safety Whistles",17,15,0,2,,"Unit Quantity; Unit Type"
2,127389768410,"Aluminum Dog Tag Military GI Blank Key Chain 1 Piece Set",156462,"Collectibles|Militaria|Current Militaria (2001-Now)|Original Items|Personal, Field Gear|Dog Tags",4,2,0,2,,"Original/Reproduction; Theme"
2,127389768412,"Aluminum Dog Tags Engraveable Blank Key Chains Military Identification 12 Pack",156462,"Collectibles|Militaria|Current Militaria (2001-Now)|Original Items|Personal, Field Gear|Dog Tags",4,2,0,2,,"Original/Reproduction; Theme"
2,127389768419,"Gear Aid Plastic Snap Hook for Camping Hiking Webbing Strap Customization Black",27362,"Sporting Goods|Camping & Hiking|Clothing|Other Camping, Hiking Clothing",8,6,0,2,,"Unit Quantity; Unit Type"
2,127389768421,"UV Tech Protectant and Rejuvenator Marine Gear 4oz",27363,"Sporting Goods|Camping & Hiking|Hiking Gear|Other Hiking Gear",6,4,0,2,,"Unit Quantity; Unit Type"
2,127389838864,"DIY Craft Self Healing Cutting Mat Double Sided Hobby Tool (2 Sizes and Colors)",16507,"Crafts|Stamping & Embossing|Tools & Equipment",6,4,0,2,,"Handmade; California Prop 65 Warning"
2,127389838898,"ToolTreaux Metal Number and Letter Stamping Set Auto Punch Storage Case - 38pc",41369,"Crafts|Home Arts & Crafts|Metalworking",7,5,0,2,,"Unit Quantity; Unit Type"
2,127389838946,"ASR Outdoor 15 Inch Metalworking Ceramic Crucible Tongs Melt Precious Metals",8504,"Sporting Goods|Camping & Hiking|Other Camping & Hiking",7,5,0,2,,"Unit Quantity; Unit Type"
2,127389838955,"ASR Outdoor 14 Inch Metal Detecting Tool Sand Scoop with Coin Probe (3 Colors)",3186,"Home & Garden|Yard, Garden & Outdoor Living|Garden Hand Tools & Equipment|Other Garden Hand Tools & Equipment",8,6,0,2,,"MPN; Style"
2,127389838960,"Semi Truck Transporter Trailer Race Car Auto Hauler Carrier Play Set - Blue",51023,"Toys & Hobbies|Wholesale Lots|Diecast Toy Vehicles",7,5,0,2,,"Age Level; Vintage"
2,127389857812,"ASR Outdoor Adjustable Ear Protection Ear Muffs for Gun Shooting Firing Range",53152,"Business & Industrial|Facility Maintenance & Safety|Personal Protective Equipment (PPE)|Ear Plugs & Ear Muffs|Ear Plugs",7,5,0,2,,"Unit Quantity; Unit Type"
2,127389857817,"ASR Outdoor 5-in-1 Mini EDC Small Pocket Knife Multi Tool - LOGO Red",75235,"Sporting Goods|Camping & Hiking|Camping Knives & Tools|Camping Knives",20,18,0,2,,"Manufacturer Warranty; Personalization Instructions"
2,127389857825,"6"" Outdoor Tactical Neck Chain Knife Survival Paracord Wrapped Handle",310,"Sporting Goods|Other Sporting Goods",7,5,0,2,,"Unit Quantity; Unit Type"
2,127389857834,"ASR Outdoor Stainless Steel Multi-tool Utility EDC Pocket Knife with Carry Pouch",48818,"Collectibles|Knives, Swords & Blades|Collectible Folding Knives|Modern Folding Knives|Factory Manufactured",19,17,0,2,,"Product Line; Lock Type"
2,127389857856,"BC Life BCD Cleaner and Conditioner Household Maintenance - 10 oz",29574,"Sporting Goods|Water Sports|Wetsuits & Drysuits|Other Wetsuits & Drysuits",8,6,0,2,,"Unit Quantity; Unit Type"
2,127389857862,"Universal Safety Vest High Visibility Orange Mesh Unisex One Size Fits All",109677,"Business & Industrial|Facility Maintenance & Safety|Personal Protective Equipment (PPE)|Safety Vests",9,7,0,2,,"Unit Quantity; Unit Type"
2,127389878185,"4pc Hook and Pick Deluxe Swivel Handle Precision Tool Set for Home Improvement",113355,"Crafts|Home Arts & Crafts|Upholstery Tools & Equipment",7,5,0,2,,"Unit Quantity; Unit Type"
2,127389878192,"37pc Universal Tool Wood Burning Pen Set with Assorted Tips",183150,"Crafts|Home Arts & Crafts|Woodworking|Wood Burning Pens",6,4,0,2,,"Unit Quantity; Unit Type"
2,127389878217,"ASR Outdoor Compact 50 Lumens Survival Emergency Mini Zipper Light Keychain",159092,"Sporting Goods|Camping & Hiking|Flashlights, Lanterns & Lights|Other Camping Lights",7,5,0,2,,"Unit Quantity; Unit Type"
2,127389878230,"Baby Yoda Star Wars The Mandalorian Sticker Book Pack - Over 300 Stickers",134570,"Crafts|Kids' Crafts|Stickers",6,4,0,2,,"Handmade; Model"
2,127389932529,"Baby Yoda ""The Child"" Star Wars The Mandalorian Sticker Pad - Over 200 Stickers",134570,"Crafts|Kids' Crafts|Stickers",6,4,0,2,,"Handmade; Model"
2,127389932539,"GEAR AID 10oz BCD Cleaner and Conditioner Sporting Goods Ocean Dive Shampoo",29574,"Sporting Goods|Water Sports|Wetsuits & Drysuits|Other Wetsuits & Drysuits",8,6,0,2,,"Unit Quantity; Unit Type"
2,127389932552,"1 Pair Universal Garden Gloves Unisex One Size, Hi-Vis Dot Knit Grip",43616,"Home & Garden|Tools & Workshop Equipment|Safety & Protective Gear|Gloves & Pads",26,24,0,2,,"Style; Expiration Date"
2,127389932584,"Outdoor Cold Weather Hand Warmer Pocket Camp Fire Survival Prepper Lot of 20",27362,"Sporting Goods|Camping & Hiking|Clothing|Other Camping, Hiking Clothing",8,6,0,2,,"Unit Quantity; Unit Type"
2,127389946581,"PIC Fly Traps Glue Attracts and Traps Flying Insects No Mess No Vapors - 2 Pack",183808,"Business & Industrial|Cleaning & Janitorial Supplies|Pest Control Supplies|Pest Trap Parts & Accessories|Pest Trap Sticky Paper",7,5,0,2,,"Unit Quantity; Unit Type"
2,127389969224,"Kids Jumbo 1:66 Scale Formula Max Toy Race Car, Pull Back Car, Red, Boys Ages 3+",19074,"Toys & Hobbies|Electronic, Battery & Wind-Up|Friction|1970-Now",10,8,0,2,,"Character Family; MPN"
2,127389969233,"200ft High Visibility Marking Ribbon - Red",8504,"Sporting Goods|Camping & Hiking|Other Camping & Hiking",7,5,0,2,,"Unit Quantity; Unit Type"
2,127790044097,"Destination Gear 6ft Italian Market Patio Umbrella Blue White Stripes with Tilt",180998,"Home & Garden|Yard, Garden & Outdoor Living|Garden Structures & Shade|Umbrellas",22,20,0,2,,"Pole Diameter; Manufacturer Warranty"
2,235505374432,"Bendable Mental Health Non-Lethal Flexible Ball Point Pen (Multi-Packs)",7279,"Collectibles|Pens & Writing Instruments|Pens|Ballpoint Pens|Other Collectible Ballpoint",8,6,0,2,,"Vintage; Personalized"
2,235868804322,"(2PK) Gear Aid Tent Waterproofing Spray and Sealer for Nylon Tents Fast Cure Kit",36120,"Sporting Goods|Camping & Hiking|Tents & Canopies|Tent & Canopy Accessories",16,14,0,2,,"Mounting Type; California Prop 65 Warning"
2,236345031419,"Fire Starter Camping Survival Magnesium Pocket Flint Grip Handle",159092,"Sporting Goods|Camping & Hiking|Flashlights, Lanterns & Lights|Other Camping Lights",7,5,0,2,,"Unit Quantity; Unit Type"
2,236345031422,"Kidplokio Kids Keyboard Piano with Microphone Lights Music Sounds, Blue, Boys",145943,"Toys & Hobbies|Electronic, Battery & Wind-Up|Battery Operated|1990-Now|Radios, Musical Toys",9,7,0,2,,"Theme; Age Level"
2,236345031450,"Water Resistant Match Stick Storage Container And Fire Starter Mirror",8504,"Sporting Goods|Camping & Hiking|Other Camping & Hiking",7,5,0,2,,"Unit Quantity; Unit Type"
2,236345031460,"Kidplokio DIY Build Dinosaur Robot Assembly Toy Figure Play Set Boys Ages 3+",19170,"Toys & Hobbies|Preschool Toys & Pretend Play|Dinosaurs",9,7,0,2,,"Character Family; Vintage"
2,236345031474,"ASR Outdoor 12pc Moroccan Break Your Own Geodes Kit with Sledge Hammer",11737,"Toys & Hobbies|Educational|Science & Nature|Other Science & Nature Toys",9,7,0,2,,"Character Family; Vintage"
2,236345056423,"200lb Strength Hobby Sport Survival Paracord Rope - Red, 50ft",310,"Sporting Goods|Other Sporting Goods",7,5,0,2,,"Unit Quantity; Unit Type"
2,236345056438,"Braided Vectran Survival Sport Tactical Cord 200lb Breaking Strength 25' to 1000",50816,"Sporting Goods|Outdoor Sports|Climbing & Caving|Ropes, Cords & Slings",7,5,0,2,,"Suitable For; Country of Origin"
2,236345069153,"Gear Aid Aquaseal Repair Adhesive and Cotol-240 Cure Accelerator Outdoor - Small",8504,"Sporting Goods|Camping & Hiking|Other Camping & Hiking",7,5,0,2,,"Unit Quantity; Unit Type"
2,236345069174,"Gear Aid Revivex Odor Eliminator for Tents, Footwear and Sports Gear, 1 Gallon",27363,"Sporting Goods|Camping & Hiking|Hiking Gear|Other Hiking Gear",6,4,0,2,,"Unit Quantity; Unit Type"
2,236345137171,"100ct Universal Handcuff Key for Professional Law Enforcement",39665,"Collectibles|Historical Memorabilia|Police|Handcuffs & Keys",6,4,0,2,,"Signed; Organization"
2,236345137179,"ASR Outdoor 6 Inch Mini Gold Prospecting Sifting Pan 4 Holes Per Square Inch",8504,"Sporting Goods|Camping & Hiking|Other Camping & Hiking",7,5,0,2,,"Unit Quantity; Unit Type"
2,236345137212,"Gear Aid Revivex Nubuck and Suede Footware Wash and Waterproofing Kit",27362,"Sporting Goods|Camping & Hiking|Clothing|Other Camping, Hiking Clothing",8,6,0,2,,"Unit Quantity; Unit Type"
2,236345137227,"Aluminum Colored Carabiner Key Chain Spring Clip Small Size Assorted Colors",50814,"Sporting Goods|Outdoor Sports|Climbing & Caving|Carabiners & Hardware",9,7,0,2,,"Product Type; Shape"
2,236734346647,"Destination Gear 6ft Whiskey Brown Palapa Tiki Umbrella for Patio Tilt Shade",180998,"Home & Garden|Yard, Garden & Outdoor Living|Garden Structures & Shade|Umbrellas",22,20,0,2,,"Pole Diameter; Manufacturer Warranty"
2,236770623835,"Beille 8 Inch Stainless Steel Scissors, Break Apart Kitchen Shears, Grey, 1pc",122938,"Home & Garden|Kitchen, Dining & Bar|Flatware, Knives & Cutlery|Scissors & Shears",19,17,0,2,,"Model; Making Method"
2,363197736680,"Gear Aid Aquaseal FD Flexible Durable Repair Adhesive Sealant (Multi-Size)",29574,"Sporting Goods|Water Sports|Wetsuits & Drysuits|Other Wetsuits & Drysuits",8,6,0,2,,"MPN; California Prop 65 Warning"
2,363556924795,"ASR Tactical 2 Pack Non-Metallic Ceramic Razor Blade Wear Resistant",181415,"Sporting Goods|Camping & Hiking|Outdoor Survival Gear|Other Outdoor Survival Gear",18,16,0,2,,"Set Includes; Vintage"
2,364709344786,"Lot of 5 Universal Standard Fit Handcuff Keys Standard Issue Covert Spy",109514,"Business & Industrial|Facility Maintenance & Safety|Public Safety Staff Equipment|Police & Turnout Gear|Police & Security Handcuffs",8,6,0,2,,"Unit Quantity; Unit Type"
2,364743674714,"Deluxe 9 Piece Wood Burning Pen Tool Hobby & Craft Kit",183150,"Crafts|Home Arts & Crafts|Woodworking|Wood Burning Pens",6,4,0,2,,"Unit Quantity; Unit Type"
2,364826513800,"Fine Point Precision Tweezers Stainless Steel Expert Eyebrow Hair Removal Tool",67416,"Health & Beauty|Shaving & Hair Removal|Tweezers",12,10,0,2,,"Unit Quantity; Unit Type"
2,364839720860,"ToolTreaux 2 in 1 Reversible Ratchet Torque Wrench with Rubber Handle, Black",159702,"Business & Industrial|Light Equipment & Tools|Hand Tools|Wrenches",7,5,0,2,,"Type; Assortment"
2,364893803702,"ASR Outdoor 7 Piece Complete Gold Panning Kit | Sifters Classifiers Accessories",163824,"Business & Industrial|Test, Measurement & Inspection|Test Meters & Detectors|Metal Detector Accessories",8,6,0,2,,"Unit Quantity; Unit Type"
2,364899577169,"ASR Outdoor Technora Composite Survival Cord Rope 1200lb Strength 25' to 1000'",50816,"Sporting Goods|Outdoor Sports|Climbing & Caving|Ropes, Cords & Slings",7,5,0,2,,"Suitable For; MPN"
2,365706947943,"GEAR AID Revivex Durable Water Repellent (DWR) Spray Reproofing Jackets, 16.9oz",27362,"Sporting Goods|Camping & Hiking|Clothing|Other Camping, Hiking Clothing",8,6,0,2,,"Color; Material"
2,365879832386,"ASR Outdoor Mini EDC Small Pocket Knife Multi Tool - LOGO Blue",75236,"Sporting Goods|Camping & Hiking|Camping Knives & Tools|Multi-Tools",20,18,0,2,,"Blade Length; Manufacturer Warranty"
2,365879832390,"ToolTreaux Pink Self Healing Cutting Mat Crafting Supplies (Assorted Sizes)",37574,"Crafts|Home Arts & Crafts|Framing & Matting|Mat Cutting Tools & Supplies",5,3,0,2,,"Model; MPN"
2,365879907950,"ASR Outdoor 5 Inch Portable Aluminum Waterproof EDC Storage Container, Silver",8504,"Sporting Goods|Camping & Hiking|Other Camping & Hiking",7,5,0,2,,"Unit Quantity; Unit Type"
2,365879908001,"ASR Outdoor 10L Collapsible Bucket Stand Backpacking Gold Prospecting Equipment",310,"Sporting Goods|Other Sporting Goods",7,5,0,2,,"Unit Quantity; Unit Type"
2,365879935266,"ToolTreaux 12 Pocket Heavy Duty Oil Tanned Genuine Leather Tool Belt, Dark Brown",42362,"Home & Garden|Tools & Workshop Equipment|Tool Boxes & Storage|Tool Bags, Belts & Pouches",19,17,0,2,,"Model; Manufacturer Warranty"
2,365879935267,"GEAR AID Anti-Fog Spray for All Goggles, Masks and Eyewear, 0.5 fl oz",29574,"Sporting Goods|Water Sports|Wetsuits & Drysuits|Other Wetsuits & Drysuits",8,6,0,2,,"Unit Quantity; Unit Type"
2,365879935272,"ASR Outdoor 5 Inch Portable Aluminum Waterproof EDC Storage Containers with",8504,"Sporting Goods|Camping & Hiking|Other Camping & Hiking",7,5,0,2,,"Unit Quantity; Unit Type"
2,365879935273,"ASR Outdoor Ultimate Dry Sack 40L PVC Water Resistant 9 Inch Diamater",29576,"Sporting Goods|Water Sports|Scuba & Snorkeling|Gear Bags",7,5,0,2,,"Unit Quantity; Unit Type"
2,365879935289,"28pc Wood Burning Wood Working and Assorted Soldering Tips Stencil Set Crafting",183150,"Crafts|Home Arts & Crafts|Woodworking|Wood Burning Pens",6,4,0,2,,"Unit Quantity; Unit Type"
2,365879935299,"Universal Lime Green High Visibility Mesh Safety Vest Unisex One Size Fits All",109677,"Business & Industrial|Facility Maintenance & Safety|Personal Protective Equipment (PPE)|Safety Vests",9,7,0,2,,"Unit Quantity; Unit Type"
2,365879950537,"Household 4PK Insect Mosquito Fly Ribbon Sticky Tape - No Mess, No Vapors",183808,"Business & Industrial|Cleaning & Janitorial Supplies|Pest Control Supplies|Pest Trap Parts & Accessories|Pest Trap Sticky Paper",7,5,0,2,,"Unit Quantity; Unit Type"
2,365879950559,"ASR Outdoor 13oz Aluminum Handle Carbon Steel Hammer with Tent Stakes Puller",63914,"Business & Industrial|Light Equipment & Tools|Hand Tools|Hammers",7,5,0,2,,"Unit Quantity; Unit Type"
2,365879996345,"Aluminum Colored Carabiner Key Chain Spring Clip Medium Size Assorted Colors",50814,"Sporting Goods|Outdoor Sports|Climbing & Caving|Carabiners & Hardware",9,7,0,2,,"Product Type; Shape"
2,365879996351,"ASR Outdoor Waterproof Notebook with Pencil Smudgeproof Mini Pocket Journal",27362,"Sporting Goods|Camping & Hiking|Clothing|Other Camping, Hiking Clothing",8,6,0,2,,"Unit Quantity; Unit Type"
2,365879996352,"ASR Outdoor Water Resistant Storage Belt Waist Travel Pouch Adjustable Buckle",98968,"Travel|Travel Accessories|Money Belts & Wallets",6,4,0,2,,"Unit Quantity; Unit Type"
2,365879996370,"ASR Federal Counterfeit Bill Detector Pen US and International Currency Marker",71468,"Business & Industrial|Retail & Services|Point of Sale & Money Handling|Counterfeit Detection Equipment",8,6,0,2,,"Counterfeit Detection Equipment Type; Connectivity"
2,365879996432,"ASR Outdoor Wilderness Adventure Performance Comfort Hiking Sock (8 Styles)",181362,"Sporting Goods|Camping & Hiking|Clothing|Men's|Socks",10,8,0,2,,"EPA Registration Number; Country of Origin"
2,365880019099,"ASR Outdoor - Wrist Brace Slingshot with Adjustable Iron Frame - Ammo Included",27363,"Sporting Goods|Camping & Hiking|Hiking Gear|Other Hiking Gear",6,4,0,2,,"Unit Quantity; Unit Type"
2,365951839417,"Kidplokio 2pc Space Blasters with Flashing Lights and Sounds Superhero Cinch Bag",1187,"Toys & Hobbies|Robots, Monsters & Space Toys|Space Toys|1970-Now",10,8,0,2,,"Age Level; Vintage"
2,366225490792,"Beille Stainless Steel Kitchen Scissors Food Prep 8.5 Inch Cutlery Shears Black",122938,"Home & Garden|Kitchen, Dining & Bar|Flatware, Knives & Cutlery|Scissors & Shears",19,17,0,2,,"Manufacturer Warranty; Making Method"
2,366271099463,"ASR Outdoor 5lb Rough Gemstone Paydirt Bag Gold Panning Kits (8 Styles)",14955,"Business & Industrial|Test, Measurement & Inspection|Test Meters & Detectors|Metal Detectors",10,8,0,2,,"Features; Model"
2,366440752425,"Beille 1pc Natural Beechwood Handheld Citrus Reamer Manual Juicer (6.5 Inches)",260150,"Home & Garden|Kitchen, Dining & Bar|Kitchen Tools & Gadgets|Manual Juicers",18,16,0,2,,"Capacity; Making Method"
1,124544600002,"Jeweler's Tools 14-Size Pocket Watch Key Set for Winding Setting Vintage Watches",10324,"Jewelry & Watches|Watches, Parts & Accessories|Parts, Tools & Guides|Parts|Other Watch Parts",12,11,0,1,,"Manufacturer Warranty"
1,124786190120,"Gear Aid Aquaseal Wader Repair Kit with Patches for Camping and Hiking - 0.25 oz",36120,"Sporting Goods|Camping & Hiking|Tents & Canopies|Tent & Canopy Accessories",16,15,0,1,,"California Prop 65 Warning"
1,126414603429,"ASR Tactical Double Edge Full Tang Spear Point Blade Dagger with Sheath – Chrome",179793,"Sporting Goods|Boxing, Martial Arts & MMA|Martial Arts Weapons|Knives",6,5,0,1,,Type
1,126827721230,"Gear Aid Revivex 10oz Instant Waterproofing Spray for Outdoor Gear All Purpose",27362,"Sporting Goods|Camping & Hiking|Clothing|Other Camping, Hiking Clothing",8,7,0,1,,"California Prop 65 Warning"
1,127168314084,"ASR Outdoor Remote Adventure 30L Rucksack Gold Panning Kit (3 Colors)",163824,"Business & Industrial|Test, Measurement & Inspection|Test Meters & Detectors|Metal Detector Accessories",8,7,0,1,,Model
1,127389768426,"ASR Tactical Full Tang Clip Point Blade Slim Kydex Sheath Hook Handle - Rainbow",179793,"Sporting Goods|Boxing, Martial Arts & MMA|Martial Arts Weapons|Knives",6,5,0,1,,Type
1,127389838906,"ToolTreaux Safety Lightweight Loud Floating Emergency Whistle - 6 Pack",181414,"Sporting Goods|Camping & Hiking|Outdoor Survival Gear|Safety Whistles",17,16,0,1,,"Decibel Output"
1,127389838910,"ASR Outdoor 11 Inch Heavy Duty Single Riffle Gold Pans Made in USA, Black",15913,"Collectibles|Science & Medicine (1930-Now)|Mining|Equipment",2,1,0,1,,"California Prop 65 Warning"
1,127389857816,"Star Wars The Mandalorian Kids Inflatable Punching Bop Bag Exercise Toy",11742,"Toys & Hobbies|Outdoor Toys & Structures|Other Outdoor Toys, Structures",9,8,0,1,,Vintage
1,127389857838,"ASR Tactical 8.25"" Spear Point Full Tang Hunting Knife, Chrome",179793,"Sporting Goods|Boxing, Martial Arts & MMA|Martial Arts Weapons|Knives",6,5,0,1,,Type
1,127389857860,"Marvel Avengers 8 Piece Set Eraser Captain America Hulk Widow Thor Iron Man",3142,"Home & Garden|School Supplies|Other School Supplies",12,11,0,1,,Gender
1,127389878152,"ASR Outdoor 11 Inch Heavy Duty Single Riffle Gold Pans Made in USA, Green",15913,"Collectibles|Science & Medicine (1930-Now)|Mining|Equipment",2,1,0,1,,"California Prop 65 Warning"
1,127389878191,"ASR Outdoor 5 in 1 Small EDC Mini Pocket Knife for Camping and Stocking Stuffer",75236,"Sporting Goods|Camping & Hiking|Camping Knives & Tools|Multi-Tools",20,19,0,1,,"Manufacturer Warranty"
1,127389932557,"Kidplokio 5pc Sports Baseball Bat Tee Ball Toy Playset with Balls Boys 3 and Up",234,"Toys & Hobbies|Games|Other Games",10,9,0,1,,"Character Family"
1,127389946578,"Gear Aid ReviveX Spray On Waterproofing Footware Protection Outdoor Rec - 4 oz",8504,"Sporting Goods|Camping & Hiking|Other Camping & Hiking",7,6,0,1,,"California Prop 65 Warning"
1,127416297526,"6PC Complete Hook and Pick Precision Automotive Tool Set Puller Removers",303,"Home & Garden|Tools & Workshop Equipment|Hand Tools|Other Hand Tools",17,16,0,1,,"Manufacturer Warranty"
1,127752367320,"ASR Outdoor 5lb Rough Gemstone Paydirt Bag Gold Panning Kits (8 Styles)",14955,"Business & Industrial|Test, Measurement & Inspection|Test Meters & Detectors|Metal Detectors",10,9,0,1,,Features
1,233481443797,"ASR Outdoor 20oz Geology Rock Pick Hammer Ergonomic Handle Mining Tool",20763,"Home & Garden|Tools & Workshop Equipment|Hand Tools|Hammers & Mallets",21,20,0,1,,"Personalization Instructions"
1,234090739207,"ASR Tactical Folding Ceramic Razor Blade, Micro EDC Escape Knife Survival Tool",181415,"Sporting Goods|Camping & Hiking|Outdoor Survival Gear|Other Outdoor Survival Gear",18,17,0,1,,"Set Includes"
1,235024112455,"ToolTreaux Complete Watch Repair Key Set Solid Brass Keys Watch Restoration 14pc",117039,"Jewelry & Watches|Watches, Parts & Accessories|Parts, Tools & Guides|Tools & Repair Kits",10,9,0,1,,"Personalization Instructions"
1,235100299670,"ToolTreaux 10pc Double Ended Fine Cut Riffler File Set for Metal Jewelry Work",178974,"Home & Garden|Tools & Workshop Equipment|Hand Tools|Files",19,18,0,1,,"Manufacturer Warranty"
1,235249667109,"GEAR AID Tenacious Tape Mini Patches to Repair Jackets Tents Rain Gear 1.5""x2.5""",36120,"Sporting Goods|Camping & Hiking|Tents & Canopies|Tent & Canopy Accessories",16,15,0,1,,"California Prop 65 Warning"
1,235325362709,"ToolTreaux Complete Gold Silver Platinum Testing Solution Kits with Stone",262020,"Jewelry & Watches|Jewelry Care, Design & Repair|Jewelry Tools & Workbenches",12,11,0,1,,Material
1,235431271064,"ASR Federal Police Leather 3x5 Standard Memo Note Pad Book Cover - Plain Black",20164,"Business & Industrial|Office|Office Supplies|Paper Products|Note Pads",8,7,0,1,,"Personalization Instructions"
1,235456017183,"ToolTreaux Complete Gold Testing Kit Gold Prospecting Tools and Accessories",262020,"Jewelry & Watches|Jewelry Care, Design & Repair|Jewelry Tools & Workbenches",12,11,0,1,,"Seller Warranty"
1,235463312560,"Zip Tech Zipper Lubricant High Performance Maintenance Water Sport",159151,"Sporting Goods|Water Sports|Other Water Sports",5,4,0,1,,"California Prop 65 Warning"
1,235792850839,"Kidplokio 15pc Space Toys Explorer Voyager Backpack Light Up Astronaut, 10 Inch",1187,"Toys & Hobbies|Robots, Monsters & Space Toys|Space Toys|1970-Now",10,9,0,1,,Vintage
1,236260873098,"ASR Outdoor AMERICAN EAGLE FLAG Pocket Knife Folding Blade Patriotic USA 8""",48818,"Collectibles|Knives, Swords & Blades|Collectible Folding Knives|Modern Folding Knives|Factory Manufactured",19,18,0,1,,Tools
1,236344962447,"(6 Pack) Aluminum Dog Tag Military GI Blank Key Chain",158439,"Collectibles|Militaria|Surplus|Personal, Field Gear|Dog Tags",3,2,0,1,,Theme
1,236345031402,"Universal Multitool Emergency Survival Hatchet Hammer Pry Bar Utility Tool",39729,"Collectibles|Tools, Hardware & Locks|Tools|Carpentry, Woodworking|Axes, Hatchets",4,3,0,1,,Original/Reproduction
1,236345056410,"ASR Outdoor 15L 20L Waterproof Dry Sack Gusseted Bottom Ripstop Nylon Bag",87089,"Sporting Goods|Water Sports|Kayaking, Canoeing & Rafting|Accessories",6,5,0,1,,Type
1,236345069129,"Gear Aid Sea Buff Dive Mask Visor Cleaner Anti-Fog Lens Water Sport - 1.25oz",71161,"Sporting Goods|Water Sports|Scuba & Snorkeling|Masks",6,5,0,1,,Model
1,236345069177,"ASR Outdoor 6.25"" Pocket Knife Stainless Steel Tactical Mini Clip Point Blade",73522,"Collectibles|Knives, Swords & Blades|Collectible Fixed Blade Knives|Modern Fixed Blade|Factory Manufactured",15,14,0,1,,"California Prop 65 Warning"
1,236345137168,"Kidplokio Kids Swimming Goggles Childrens Swim Mask and Carry Case (3 Colors)",74051,"Sporting Goods|Water Sports|Swimming|Goggles",5,4,0,1,,MPN
1,236345137172,"ASR Outdoor 5pc Gold Pan Gold Prospecting Tools Beginners Kit (Many Styles)",163824,"Business & Industrial|Test, Measurement & Inspection|Test Meters & Detectors|Metal Detector Accessories",8,7,0,1,,Model
1,236345137176,"UV Tech Neoprene Protectant And Rejuvenator Detergent 4oz",159151,"Sporting Goods|Water Sports|Other Water Sports",5,4,0,1,,"California Prop 65 Warning"
1,236345137180,"ASR Outdoor 11 Inch Heavy Duty Single Riffle Gold Pans Made in USA, Pink",15913,"Collectibles|Science & Medicine (1930-Now)|Mining|Equipment",2,1,0,1,,"California Prop 65 Warning"
1,236345137228,"ASR Tactical Full Tang Clip Point Blade Slim Kydex Sheath Hook Handle - Flag",179793,"Sporting Goods|Boxing, Martial Arts & MMA|Martial Arts Weapons|Knives",6,5,0,1,,Type
1,236345160659,"ToolTreaux Woodcarving Chisel Set Professional Craft and Hobby Tools - 12 Pieces",13871,"Collectibles|Tools, Hardware & Locks|Tools|Carpentry, Woodworking|Chisels",4,3,0,1,,Original/Reproduction
1,236345160666,"Universal Hobby Number and Letter Stamping Set Automatic Punch Crafts 38 Pieces",16507,"Crafts|Stamping & Embossing|Tools & Equipment",6,5,0,1,,Handmade
1,236729991444,"ASR Outdoor 1pc Stainless Steel Gold Prospecting Carabiner Keychains (2 Styles)",3628,"Collectibles|Pez, Keychains, Promo Glasses|Keychains|Modern (1970-Now)",8,7,0,1,,"Character Family"
1,236860148544,"ASR Outdoor AMERICAN FLAG Wolf Pocket Knife Folding Blade Patriotic USA 8""",48818,"Collectibles|Knives, Swords & Blades|Collectible Folding Knives|Modern Folding Knives|Factory Manufactured",19,18,0,1,,Tools
1,363106327803,"ASR Federal Police Leather 3x5 Memo Note Pad Pocket Book Cover Basket Weave",20164,"Business & Industrial|Office|Office Supplies|Paper Products|Note Pads",8,7,0,1,,"Personalization Instructions"
1,363809308977,"GEAR AID Tenacious Tape Repair Patches for Jackets, Outdoor Gear, 2.5"" 1.5"" Hex",36120,"Sporting Goods|Camping & Hiking|Tents & Canopies|Tent & Canopy Accessories",16,15,0,1,,"California Prop 65 Warning"
1,364705553974,"Gear Aid Tenacious Tape No-Sew Jacket Repair Tape for Fabric and Vinyl, 3"" x 20""",36120,"Sporting Goods|Camping & Hiking|Tents & Canopies|Tent & Canopy Accessories",16,15,0,1,,"California Prop 65 Warning"
1,364825735402,"ASR Outdoor 1/4"" Classifier Screen Set with 10L Collapsible Bucket Gold Panning",15913,"Collectibles|Science & Medicine (1930-Now)|Mining|Equipment",2,1,0,1,,"California Prop 65 Warning"
1,364910897632,"Gear Aid Tenacious Tape Repair for All Purpose Outdoor 5 ft Roll - Clear",159074,"Sporting Goods|Outdoor Sports|Skateboarding & Longboarding|Skateboard Parts|Grip Tape",6,5,0,1,,"California Prop 65 Warning"
